"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20160312_20160326.csv"
"C","Report for: 03/12/2016 - 03/26/2016"
"C","Report generated: 06/30/2019 12:49:24 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/12/2016","01",11114.88
"D","03/12/2016","02",10938.97
"D","03/12/2016","03",10777.04
"D","03/12/2016","04",10733.27
"D","03/12/2016","05",11002.82
"D","03/12/2016","06",11281.09
"D","03/12/2016","07",11718.4
"D","03/12/2016","08",12121.74
"D","03/12/2016","09",12249.77
"D","03/12/2016","10",12282.16
"D","03/12/2016","11",12249.9
"D","03/12/2016","12",12062.91
"D","03/12/2016","13",11801.5
"D","03/12/2016","14",11717.7
"D","03/12/2016","15",11872.24
"D","03/12/2016","16",12015.27
"D","03/12/2016","17",12423.61
"D","03/12/2016","18",12951.83
"D","03/12/2016","19",13872.02
"D","03/12/2016","20",13654.73
"D","03/12/2016","21",13201.31
"D","03/12/2016","22",12523.73
"D","03/12/2016","23",11816.22
"D","03/12/2016","24",11296.86
"D","03/13/2016","01",11115.74
"D","03/13/2016","02",11059.07
"D","03/13/2016","04",10851.02
"D","03/13/2016","05",10806.28
"D","03/13/2016","06",10959.04
"D","03/13/2016","07",11359.84
"D","03/13/2016","08",11539.47
"D","03/13/2016","09",11461.48
"D","03/13/2016","10",11577.32
"D","03/13/2016","11",11749.95
"D","03/13/2016","12",11638.32
"D","03/13/2016","13",11532.39
"D","03/13/2016","14",11412.0
"D","03/13/2016","15",11295.97
"D","03/13/2016","16",11403.96
"D","03/13/2016","17",11813.24
"D","03/13/2016","18",12483.82
"D","03/13/2016","19",13211.17
"D","03/13/2016","20",13989.91
"D","03/13/2016","21",13672.64
"D","03/13/2016","22",12809.14
"D","03/13/2016","23",11711.21
"D","03/13/2016","24",11294.78
"D","03/14/2016","01",10737.49
"D","03/14/2016","02",10329.4
"D","03/14/2016","03",10388.3
"D","03/14/2016","04",10459.62
"D","03/14/2016","05",10544.73
"D","03/14/2016","06",11165.74
"D","03/14/2016","07",12695.74
"D","03/14/2016","08",13945.71
"D","03/14/2016","09",14313.69
"D","03/14/2016","10",14542.51
"D","03/14/2016","11",14781.34
"D","03/14/2016","12",14897.33
"D","03/14/2016","13",14901.29
"D","03/14/2016","14",14897.38
"D","03/14/2016","15",14772.45
"D","03/14/2016","16",14777.92
