"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20141119_20141203.csv"
"C","Report for: 11/19/2014 - 12/03/2014"
"C","Report generated: 06/30/2019 12:41:10 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/19/2014","01",13451.9
"D","11/19/2014","02",12976.01
"D","11/19/2014","03",12808.75
"D","11/19/2014","04",12860.75
"D","11/19/2014","05",13228.88
"D","11/19/2014","06",13910.3
"D","11/19/2014","07",15845.34
"D","11/19/2014","08",16805.76
"D","11/19/2014","09",16668.12
"D","11/19/2014","10",16408.48
"D","11/19/2014","11",16242.11
"D","11/19/2014","12",16034.22
"D","11/19/2014","13",15786.32
"D","11/19/2014","14",15746.18
"D","11/19/2014","15",15767.47
"D","11/19/2014","16",16067.25
"D","11/19/2014","17",17220.83
"D","11/19/2014","18",18359.35
"D","11/19/2014","19",18250.13
"D","11/19/2014","20",17933.24
"D","11/19/2014","21",17340.29
"D","11/19/2014","22",16194.14
"D","11/19/2014","23",14709.17
"D","11/19/2014","24",13480.0
"D","11/20/2014","01",13486.63
"D","11/20/2014","02",13270.61
"D","11/20/2014","03",13141.22
"D","11/20/2014","04",13121.62
"D","11/20/2014","05",13443.28
"D","11/20/2014","06",14062.36
"D","11/20/2014","07",15193.14
"D","11/20/2014","08",16104.59
"D","11/20/2014","09",16061.2
"D","11/20/2014","10",15788.05
"D","11/20/2014","11",15615.82
"D","11/20/2014","12",15418.58
"D","11/20/2014","13",15236.74
"D","11/20/2014","14",15208.94
"D","11/20/2014","15",15228.0
"D","11/20/2014","16",15505.36
"D","11/20/2014","17",16599.06
"D","11/20/2014","18",17632.71
"D","11/20/2014","19",17535.86
"D","11/20/2014","20",17208.23
"D","11/20/2014","21",16662.43
"D","11/20/2014","22",15686.14
"D","11/20/2014","23",14366.27
"D","11/20/2014","24",13409.06
"D","11/21/2014","01",13215.66
"D","11/21/2014","02",13252.41
"D","11/21/2014","03",13112.59
"D","11/21/2014","04",13156.59
"D","11/21/2014","05",13530.36
"D","11/21/2014","06",13738.53
"D","11/21/2014","07",15346.24
"D","11/21/2014","08",16315.47
"D","11/21/2014","09",16339.48
"D","11/21/2014","10",16161.44
"D","11/21/2014","11",16108.4
"D","11/21/2014","12",16024.74
"D","11/21/2014","13",15881.11
"D","11/21/2014","14",15887.82
"D","11/21/2014","15",15882.97
"D","11/21/2014","16",16140.46
"D","11/21/2014","17",17148.26
"D","11/21/2014","18",17999.24
"D","11/21/2014","19",17830.51
"D","11/21/2014","20",17377.78
"D","11/21/2014","21",16855.5
"D","11/21/2014","22",16029.74
"D","11/21/2014","23",14903.61
"D","11/21/2014","24",13816.72
"D","11/22/2014","01",13437.33
"D","11/22/2014","02",13041.39
"D","11/22/2014","03",12828.02
"D","11/22/2014","04",12758.29
"D","11/22/2014","05",12886.23
"D","11/22/2014","06",13108.82
"D","11/22/2014","07",13644.93
"D","11/22/2014","08",14402.83
"D","11/22/2014","09",15067.18
"D","11/22/2014","10",15438.63
"D","11/22/2014","11",15528.99
"D","11/22/2014","12",15352.61
"D","11/22/2014","13",14964.45
"D","11/22/2014","14",14691.6
"D","11/22/2014","15",14790.1
"D","11/22/2014","16",14821.8
"D","11/22/2014","17",15913.27
"D","11/22/2014","18",16660.33
"D","11/22/2014","19",16363.23
"D","11/22/2014","20",15809.89
"D","11/22/2014","21",15267.15
"D","11/22/2014","22",14493.75
"D","11/22/2014","23",13515.44
"D","11/22/2014","24",12705.24
"D","11/23/2014","01",12373.58
"D","11/23/2014","02",11927.37
"D","11/23/2014","03",12179.0
"D","11/23/2014","04",12031.29
"D","11/23/2014","05",12053.19
"D","11/23/2014","06",12077.28
"D","11/23/2014","07",12595.16
"D","11/23/2014","08",13039.17
"D","11/23/2014","09",13126.78
"D","11/23/2014","10",13409.94
"D","11/23/2014","11",13423.44
"D","11/23/2014","12",13353.12
"D","11/23/2014","13",13328.38
"D","11/23/2014","14",13260.28
"D","11/23/2014","15",13256.92
"D","11/23/2014","16",13509.68
"D","11/23/2014","17",14804.54
"D","11/23/2014","18",15910.91
"D","11/23/2014","19",15761.52
"D","11/23/2014","20",15316.41
