"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20150103_20150117.csv"
"C","Report for: 01/03/2015 - 01/17/2015"
"C","Report generated: 06/30/2019 12:42:09 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/03/2015","01",12853.05
"D","01/03/2015","02",12674.99
"D","01/03/2015","03",12599.77
"D","01/03/2015","04",12574.92
"D","01/03/2015","05",12455.07
"D","01/03/2015","06",12845.31
"D","01/03/2015","07",13055.39
"D","01/03/2015","08",13769.7
"D","01/03/2015","09",14512.92
"D","01/03/2015","10",15070.42
"D","01/03/2015","11",15383.66
"D","01/03/2015","12",15610.15
"D","01/03/2015","13",15618.14
"D","01/03/2015","14",15576.82
"D","01/03/2015","15",15646.56
"D","01/03/2015","16",15862.37
"D","01/03/2015","17",16833.54
"D","01/03/2015","18",17632.96
"D","01/03/2015","19",17439.45
"D","01/03/2015","20",16927.6
"D","01/03/2015","21",16305.17
"D","01/03/2015","22",15428.62
"D","01/03/2015","23",14374.55
"D","01/03/2015","24",13276.27
"D","01/04/2015","01",12774.91
"D","01/04/2015","02",12508.02
"D","01/04/2015","03",12139.46
"D","01/04/2015","04",12222.81
"D","01/04/2015","05",12233.44
"D","01/04/2015","06",12426.59
"D","01/04/2015","07",12887.15
"D","01/04/2015","08",13125.13
"D","01/04/2015","09",13436.58
"D","01/04/2015","10",14070.8
"D","01/04/2015","11",14678.46
"D","01/04/2015","12",15076.26
"D","01/04/2015","13",15316.85
"D","01/04/2015","14",15351.31
"D","01/04/2015","15",15276.99
"D","01/04/2015","16",15381.02
"D","01/04/2015","17",16265.36
"D","01/04/2015","18",16978.39
"D","01/04/2015","19",16710.53
"D","01/04/2015","20",16067.79
"D","01/04/2015","21",15375.12
"D","01/04/2015","22",14350.67
"D","01/04/2015","23",13557.25
"D","01/04/2015","24",12654.88
"D","01/05/2015","01",12122.86
"D","01/05/2015","02",12021.73
"D","01/05/2015","03",12144.86
"D","01/05/2015","04",12203.43
"D","01/05/2015","05",12608.77
"D","01/05/2015","06",13279.17
"D","01/05/2015","07",14367.68
"D","01/05/2015","08",15497.18
"D","01/05/2015","09",15643.8
"D","01/05/2015","10",15667.21
"D","01/05/2015","11",15754.82
"D","01/05/2015","12",15609.84
"D","01/05/2015","13",15727.35
"D","01/05/2015","14",15836.54
"D","01/05/2015","15",15954.02
"D","01/05/2015","16",16359.09
"D","01/05/2015","17",17538.78
"D","01/05/2015","18",19048.53
"D","01/05/2015","19",19186.97
"D","01/05/2015","20",18848.73
"D","01/05/2015","21",18256.62
"D","01/05/2015","22",17185.35
"D","01/05/2015","23",15764.52
"D","01/05/2015","24",14637.45
"D","01/06/2015","01",14358.26
"D","01/06/2015","02",14129.99
"D","01/06/2015","03",14161.74
"D","01/06/2015","04",14280.1
"D","01/06/2015","05",14474.58
"D","01/06/2015","06",15239.88
"D","01/06/2015","07",16732.45
"D","01/06/2015","08",17900.49
"D","01/06/2015","09",18050.14
"D","01/06/2015","10",18203.22
"D","01/06/2015","11",18335.76
"D","01/06/2015","12",18373.91
"D","01/06/2015","13",18269.48
"D","01/06/2015","14",18150.47
"D","01/06/2015","15",18003.4
"D","01/06/2015","16",18063.49
"D","01/06/2015","17",18920.47
"D","01/06/2015","18",19982.74
"D","01/06/2015","19",19968.04
"D","01/06/2015","20",19571.67
"D","01/06/2015","21",18921.83
"D","01/06/2015","22",17807.18
"D","01/06/2015","23",16324.84
"D","01/06/2015","24",15121.99
"D","01/07/2015","01",14567.45
"D","01/07/2015","02",14556.97
"D","01/07/2015","03",14391.81
"D","01/07/2015","04",14357.52
"D","01/07/2015","05",14446.85
"D","01/07/2015","06",15177.53
"D","01/07/2015","07",16865.83
"D","01/07/2015","08",17981.88
"D","01/07/2015","09",18051.52
"D","01/07/2015","10",17874.4
"D","01/07/2015","11",17702.34
"D","01/07/2015","12",17586.39
"D","01/07/2015","13",17744.39
"D","01/07/2015","14",17859.29
"D","01/07/2015","15",17883.91
"D","01/07/2015","16",18189.22
"D","01/07/2015","17",19047.77
"D","01/07/2015","18",20208.45
"D","01/07/2015","19",20397.37
"D","01/07/2015","20",20133.56
"D","01/07/2015","21",19684.36
"D","01/07/2015","22",18719.24
"D","01/07/2015","23",17371.24
"D","01/07/2015","24",16190.61
"D","01/08/2015","01",15670.59
"D","01/08/2015","02",15621.15
"D","01/08/2015","03",15727.73
"D","01/08/2015","04",15821.78
"D","01/08/2015","05",15955.89
"D","01/08/2015","06",16626.84
"D","01/08/2015","07",18189.75
"D","01/08/2015","08",19428.11
"D","01/08/2015","09",19635.03
"D","01/08/2015","10",19457.99
"D","01/08/2015","11",19257.15
"D","01/08/2015","12",19008.1
"D","01/08/2015","13",18662.69
"D","01/08/2015","14",18466.77
"D","01/08/2015","15",18291.83
"D","01/08/2015","16",18414.75
"D","01/08/2015","17",19376.1
"D","01/08/2015","18",20536.17
"D","01/08/2015","19",20530.68
"D","01/08/2015","20",20149.93
"D","01/08/2015","21",19497.01
"D","01/08/2015","22",18356.91
"D","01/08/2015","23",16839.49
"D","01/08/2015","24",15494.35
"D","01/09/2015","01",14813.89
"D","01/09/2015","02",14431.88
"D","01/09/2015","03",14455.69
"D","01/09/2015","04",14325.93
"D","01/09/2015","05",14346.13
"D","01/09/2015","06",15016.13
"D","01/09/2015","07",16705.43
"D","01/09/2015","08",17883.94
"D","01/09/2015","09",18070.34
"D","01/09/2015","10",18286.93
"D","01/09/2015","11",18439.4
"D","01/09/2015","12",18310.08
"D","01/09/2015","13",17839.84
"D","01/09/2015","14",17526.73
"D","01/09/2015","15",17517.12
"D","01/09/2015","16",17501.65
"D","01/09/2015","17",18010.22
"D","01/09/2015","18",19072.83
"D","01/09/2015","19",18917.63
"D","01/09/2015","20",18434.11
"D","01/09/2015","21",17967.19
"D","01/09/2015","22",17339.78
"D","01/09/2015","23",16335.17
"D","01/09/2015","24",15381.14
"D","01/10/2015","01",14275.46
"D","01/10/2015","02",14038.22
"D","01/10/2015","03",13850.15
"D","01/10/2015","04",13812.96
"D","01/10/2015","05",13898.79
"D","01/10/2015","06",14158.36
"D","01/10/2015","07",14712.35
"D","01/10/2015","08",15563.32
"D","01/10/2015","09",16330.59
"D","01/10/2015","10",16724.36
"D","01/10/2015","11",16784.78
"D","01/10/2015","12",16616.7
"D","01/10/2015","13",16379.09
"D","01/10/2015","14",16399.04
"D","01/10/2015","15",16481.12
"D","01/10/2015","16",16784.88
"D","01/10/2015","17",17381.44
"D","01/10/2015","18",18321.27
"D","01/10/2015","19",18345.02
"D","01/10/2015","20",17886.17
