"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20150702_20150716.csv"
"C","Report for: 07/02/2015 - 07/16/2015"
"C","Report generated: 06/30/2019 12:45:08 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/02/2015","01",13011.37
"D","07/02/2015","02",12881.37
"D","07/02/2015","03",12634.91
"D","07/02/2015","04",12425.93
"D","07/02/2015","05",12458.76
"D","07/02/2015","06",12942.21
"D","07/02/2015","07",13642.12
"D","07/02/2015","08",14158.1
"D","07/02/2015","09",15123.44
"D","07/02/2015","10",15784.19
"D","07/02/2015","11",16338.77
"D","07/02/2015","12",16730.03
"D","07/02/2015","13",16987.81
"D","07/02/2015","14",17269.54
"D","07/02/2015","15",17393.92
"D","07/02/2015","16",17342.07
"D","07/02/2015","17",17280.26
"D","07/02/2015","18",17139.18
"D","07/02/2015","19",16725.72
"D","07/02/2015","20",16304.76
"D","07/02/2015","21",16177.67
"D","07/02/2015","22",15779.49
"D","07/02/2015","23",14564.46
"D","07/02/2015","24",13356.45
"D","07/03/2015","01",12463.14
"D","07/03/2015","02",11827.02
"D","07/03/2015","03",11543.23
"D","07/03/2015","04",11491.18
"D","07/03/2015","05",11705.15
"D","07/03/2015","06",11784.73
"D","07/03/2015","07",11714.28
"D","07/03/2015","08",12415.46
"D","07/03/2015","09",13098.57
"D","07/03/2015","10",13792.53
"D","07/03/2015","11",14294.59
"D","07/03/2015","12",14613.7
"D","07/03/2015","13",14792.43
"D","07/03/2015","14",14983.61
"D","07/03/2015","15",15227.17
"D","07/03/2015","16",15551.09
"D","07/03/2015","17",15947.23
"D","07/03/2015","18",16186.01
"D","07/03/2015","19",15857.71
"D","07/03/2015","20",15256.05
"D","07/03/2015","21",14963.65
"D","07/03/2015","22",14577.75
"D","07/03/2015","23",13600.41
"D","07/03/2015","24",12491.3
"D","07/04/2015","01",11669.01
"D","07/04/2015","02",11347.82
"D","07/04/2015","03",11347.84
"D","07/04/2015","04",11349.2
"D","07/04/2015","05",11283.19
"D","07/04/2015","06",11274.42
"D","07/04/2015","07",11573.85
"D","07/04/2015","08",11956.37
"D","07/04/2015","09",12242.76
"D","07/04/2015","10",12808.99
"D","07/04/2015","11",13351.78
"D","07/04/2015","12",13634.7
"D","07/04/2015","13",13828.3
"D","07/04/2015","14",13748.77
"D","07/04/2015","15",13511.42
"D","07/04/2015","16",13334.31
"D","07/04/2015","17",13297.05
"D","07/04/2015","18",13386.45
"D","07/04/2015","19",13370.66
"D","07/04/2015","20",13207.57
"D","07/04/2015","21",13136.78
"D","07/04/2015","22",12952.71
"D","07/04/2015","23",12420.57
"D","07/04/2015","24",11655.45
"D","07/05/2015","01",10802.98
"D","07/05/2015","02",10677.68
"D","07/05/2015","03",10754.65
"D","07/05/2015","04",10711.09
"D","07/05/2015","05",10884.92
"D","07/05/2015","06",10675.09
"D","07/05/2015","07",10368.12
"D","07/05/2015","08",10611.1
"D","07/05/2015","09",11543.1
"D","07/05/2015","10",12518.97
"D","07/05/2015","11",13338.2
"D","07/05/2015","12",13974.83
"D","07/05/2015","13",14509.68
"D","07/05/2015","14",14882.7
"D","07/05/2015","15",15225.73
"D","07/05/2015","16",15647.11
"D","07/05/2015","17",16138.3
"D","07/05/2015","18",16594.96
"D","07/05/2015","19",16652.76
"D","07/05/2015","20",16439.89
"D","07/05/2015","21",16382.6
"D","07/05/2015","22",16083.62
"D","07/05/2015","23",14848.27
"D","07/05/2015","24",13411.29
"D","07/06/2015","01",12775.22
"D","07/06/2015","02",12634.36
"D","07/06/2015","03",12607.37
"D","07/06/2015","04",12590.37
"D","07/06/2015","05",12639.67
"D","07/06/2015","06",12574.71
"D","07/06/2015","07",13004.06
"D","07/06/2015","08",14476.21
"D","07/06/2015","09",15659.73
"D","07/06/2015","10",16664.82
"D","07/06/2015","11",17625.04
"D","07/06/2015","12",18393.9
"D","07/06/2015","13",18838.01
"D","07/06/2015","14",19262.27
"D","07/06/2015","15",19504.04
"D","07/06/2015","16",19680.21
"D","07/06/2015","17",19896.08
"D","07/06/2015","18",20010.7
"D","07/06/2015","19",19683.22
"D","07/06/2015","20",19153.86
"D","07/06/2015","21",18842.55
"D","07/06/2015","22",18102.64
"D","07/06/2015","23",16372.67
"D","07/06/2015","24",15133.77
"D","07/07/2015","01",14125.74
"D","07/07/2015","02",13626.55
"D","07/07/2015","03",13607.71
"D","07/07/2015","04",13500.78
"D","07/07/2015","05",13659.38
"D","07/07/2015","06",14140.83
"D","07/07/2015","07",14813.03
"D","07/07/2015","08",16068.38
"D","07/07/2015","09",16864.48
"D","07/07/2015","10",17750.74
"D","07/07/2015","11",18677.82
"D","07/07/2015","12",19375.77
"D","07/07/2015","13",19910.36
"D","07/07/2015","14",20423.96
"D","07/07/2015","15",20699.35
"D","07/07/2015","16",20835.09
"D","07/07/2015","17",20866.88
"D","07/07/2015","18",20831.5
"D","07/07/2015","19",20473.62
"D","07/07/2015","20",19999.62
"D","07/07/2015","21",19794.32
"D","07/07/2015","22",19038.86
"D","07/07/2015","23",17420.78
