"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170221_20170307.csv"
"C","Report for: 02/21/2017 - 03/07/2017"
"C","Report generated: 06/30/2019 12:55:00 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/21/2017","01",11579.01
"D","02/21/2017","02",11488.27
"D","02/21/2017","03",11405.73
"D","02/21/2017","04",11490.03
"D","02/21/2017","05",11893.57
"D","02/21/2017","06",12690.04
"D","02/21/2017","07",14263.82
"D","02/21/2017","08",15041.79
"D","02/21/2017","09",14853.44
"D","02/21/2017","10",14486.11
"D","02/21/2017","11",14283.12
"D","02/21/2017","12",14010.36
"D","02/21/2017","13",13813.91
"D","02/21/2017","14",13852.6
"D","02/21/2017","15",13904.44
"D","02/21/2017","16",14215.93
"D","02/21/2017","17",14839.85
"D","02/21/2017","18",15941.74
"D","02/21/2017","19",16413.47
"D","02/21/2017","20",16020.31
"D","02/21/2017","21",15369.85
"D","02/21/2017","22",14407.8
"D","02/21/2017","23",13191.56
"D","02/21/2017","24",12087.96
"D","02/22/2017","01",11377.54
"D","02/22/2017","02",11211.62
"D","02/22/2017","03",11257.97
"D","02/22/2017","04",11029.41
"D","02/22/2017","05",11228.42
"D","02/22/2017","06",11952.91
"D","02/22/2017","07",13505.92
"D","02/22/2017","08",14405.42
"D","02/22/2017","09",14548.52
"D","02/22/2017","10",14312.98
"D","02/22/2017","11",13962.39
"D","02/22/2017","12",13691.43
"D","02/22/2017","13",13418.85
"D","02/22/2017","14",13315.69
"D","02/22/2017","15",13307.82
"D","02/22/2017","16",13425.36
"D","02/22/2017","17",13995.96
"D","02/22/2017","18",14988.91
"D","02/22/2017","19",15640.22
"D","02/22/2017","20",15297.77
"D","02/22/2017","21",14722.62
"D","02/22/2017","22",13857.43
"D","02/22/2017","23",12685.28
"D","02/22/2017","24",11632.6
"D","02/23/2017","01",11197.53
"D","02/23/2017","02",11127.41
"D","02/23/2017","03",11064.98
"D","02/23/2017","04",11052.3
"D","02/23/2017","05",11309.4
"D","02/23/2017","06",12104.28
