"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130126_20130209.csv"
"C","Report for: 01/26/2013 - 02/09/2013"
"C","Report generated: 06/30/2019 12:11:02 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/26/2013","01",14514.11
"D","01/26/2013","02",14240.84
"D","01/26/2013","03",14324.34
"D","01/26/2013","04",14323.05
"D","01/26/2013","05",14587.96
"D","01/26/2013","06",15186.63
"D","01/26/2013","07",15744.53
"D","01/26/2013","08",16168.03
"D","01/26/2013","09",16645.26
"D","01/26/2013","10",17176.53
"D","01/26/2013","11",17303.27
"D","01/26/2013","12",17161.17
"D","01/26/2013","13",16881.75
"D","01/26/2013","14",16492.11
"D","01/26/2013","15",16272.99
"D","01/26/2013","16",16341.6
"D","01/26/2013","17",17030.76
"D","01/26/2013","18",18538.51
"D","01/26/2013","19",18704.08
"D","01/26/2013","20",18285.57
"D","01/26/2013","21",17821.49
"D","01/26/2013","22",17104.19
"D","01/26/2013","23",16130.26
"D","01/26/2013","24",15115.37
"D","01/27/2013","01",14340.39
"D","01/27/2013","02",13881.6
"D","01/27/2013","03",13662.46
"D","01/27/2013","04",13576.5
"D","01/27/2013","05",13616.09
"D","01/27/2013","06",13892.24
"D","01/27/2013","07",14479.98
"D","01/27/2013","08",15097.14
"D","01/27/2013","09",15886.17
"D","01/27/2013","10",16394.14
"D","01/27/2013","11",16602.35
"D","01/27/2013","12",16602.68
"D","01/27/2013","13",16441.53
"D","01/27/2013","14",16144.58
"D","01/27/2013","15",15932.67
"D","01/27/2013","16",16261.71
"D","01/27/2013","17",16906.5
"D","01/27/2013","18",18477.02
"D","01/27/2013","19",18814.43
"D","01/27/2013","20",18435.68
"D","01/27/2013","21",17819.61
"D","01/27/2013","22",16757.47
"D","01/27/2013","23",15490.55
"D","01/27/2013","24",14333.28
"D","01/28/2013","01",13778.18
"D","01/28/2013","02",13810.28
"D","01/28/2013","03",13671.91
"D","01/28/2013","04",13701.77
"D","01/28/2013","05",13927.51
"D","01/28/2013","06",14617.76
"D","01/28/2013","07",16675.22
"D","01/28/2013","08",17813.39
"D","01/28/2013","09",17982.04
"D","01/28/2013","10",18034.19
"D","01/28/2013","11",18138.46
"D","01/28/2013","12",18136.59
"D","01/28/2013","13",18071.02
"D","01/28/2013","14",18049.47
"D","01/28/2013","15",17945.23
"D","01/28/2013","16",18069.9
"D","01/28/2013","17",18786.72
"D","01/28/2013","18",19841.39
"D","01/28/2013","19",19450.41
"D","01/28/2013","20",18767.26
"D","01/28/2013","21",17887.66
"D","01/28/2013","22",16703.51
"D","01/28/2013","23",15275.4
"D","01/28/2013","24",13962.81
"D","01/29/2013","01",13116.04
"D","01/29/2013","02",13116.23
"D","01/29/2013","03",13046.46
"D","01/29/2013","04",13274.53
"D","01/29/2013","05",13578.88
"D","01/29/2013","06",14383.23
"D","01/29/2013","07",15843.36
"D","01/29/2013","08",16954.4
"D","01/29/2013","09",17130.9
"D","01/29/2013","10",17170.96
"D","01/29/2013","11",17228.94
"D","01/29/2013","12",17364.94
"D","01/29/2013","13",17180.0
"D","01/29/2013","14",17070.82
"D","01/29/2013","15",16920.57
"D","01/29/2013","16",16965.97
"D","01/29/2013","17",17355.24
"D","01/29/2013","18",18614.27
"D","01/29/2013","19",18641.72
"D","01/29/2013","20",18177.94
"D","01/29/2013","21",17403.27
"D","01/29/2013","22",16252.87
"D","01/29/2013","23",14799.34
"D","01/29/2013","24",13613.47
"D","01/30/2013","01",13474.69
"D","01/30/2013","02",13133.11
"D","01/30/2013","03",12881.53
"D","01/30/2013","04",12824.02
"D","01/30/2013","05",13063.32
"D","01/30/2013","06",14073.24
"D","01/30/2013","07",15273.86
"D","01/30/2013","08",16160.62
"D","01/30/2013","09",16638.54
"D","01/30/2013","10",16753.97
"D","01/30/2013","11",16802.94
"D","01/30/2013","12",16745.8
"D","01/30/2013","13",16555.93
"D","01/30/2013","14",16480.33
"D","01/30/2013","15",16302.14
"D","01/30/2013","16",16290.2
"D","01/30/2013","17",16722.62
"D","01/30/2013","18",17652.17
"D","01/30/2013","19",17573.71
"D","01/30/2013","20",17043.08
"D","01/30/2013","21",16290.39
"D","01/30/2013","22",15138.41
"D","01/30/2013","23",13831.37
"D","01/30/2013","24",12957.34
"D","01/31/2013","01",12078.22
"D","01/31/2013","02",11368.4
"D","01/31/2013","03",10979.1
"D","01/31/2013","04",10871.89
"D","01/31/2013","05",10879.32
"D","01/31/2013","06",11742.95
"D","01/31/2013","07",13576.15
"D","01/31/2013","08",14775.27
"D","01/31/2013","09",15001.2
"D","01/31/2013","10",15149.47
"D","01/31/2013","11",15272.75
"D","01/31/2013","12",15277.08
"D","01/31/2013","13",15306.24
"D","01/31/2013","14",15244.12
