"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20121227_20130110.csv"
"C","Report for: 12/27/2012 - 01/10/2013"
"C","Report generated: 06/30/2019 12:10:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/27/2012","01",13349.6
"D","12/27/2012","02",12996.97
"D","12/27/2012","03",12852.3
"D","12/27/2012","04",12760.84
"D","12/27/2012","05",12952.55
"D","12/27/2012","06",13358.65
"D","12/27/2012","07",13942.15
"D","12/27/2012","08",14942.24
"D","12/27/2012","09",15700.59
"D","12/27/2012","10",16373.94
"D","12/27/2012","11",16823.92
"D","12/27/2012","12",17036.59
"D","12/27/2012","13",16988.0
"D","12/27/2012","14",16887.45
"D","12/27/2012","15",16729.86
"D","12/27/2012","16",16816.38
"D","12/27/2012","17",17825.91
"D","12/27/2012","18",18751.67
"D","12/27/2012","19",18540.86
"D","12/27/2012","20",17989.0
"D","12/27/2012","21",17312.1
"D","12/27/2012","22",16291.18
"D","12/27/2012","23",14907.75
"D","12/27/2012","24",13564.91
"D","12/28/2012","01",12724.6
"D","12/28/2012","02",12587.55
"D","12/28/2012","03",12620.3
"D","12/28/2012","04",12343.54
"D","12/28/2012","05",12611.63
"D","12/28/2012","06",13181.2
"D","12/28/2012","07",14256.32
"D","12/28/2012","08",15278.06
"D","12/28/2012","09",15962.35
"D","12/28/2012","10",16363.07
"D","12/28/2012","11",16484.11
"D","12/28/2012","12",16386.19
"D","12/28/2012","13",16146.35
"D","12/28/2012","14",15948.32
"D","12/28/2012","15",15781.12
"D","12/28/2012","16",15810.48
"D","12/28/2012","17",16959.27
"D","12/28/2012","18",18236.72
"D","12/28/2012","19",18084.41
"D","12/28/2012","20",17598.26
"D","12/28/2012","21",17013.37
"D","12/28/2012","22",16161.8
"D","12/28/2012","23",14986.99
"D","12/28/2012","24",13767.92
"D","12/29/2012","01",13159.23
"D","12/29/2012","02",12678.18
"D","12/29/2012","03",12678.53
"D","12/29/2012","04",12542.27
"D","12/29/2012","05",12546.61
"D","12/29/2012","06",12523.48
"D","12/29/2012","07",13154.73
"D","12/29/2012","08",13686.83
"D","12/29/2012","09",14617.58
"D","12/29/2012","10",15417.45
"D","12/29/2012","11",15821.13
"D","12/29/2012","12",15923.26
"D","12/29/2012","13",15915.54
"D","12/29/2012","14",15856.74
"D","12/29/2012","15",15890.28
"D","12/29/2012","16",16171.29
"D","12/29/2012","17",17318.98
"D","12/29/2012","18",18189.86
"D","12/29/2012","19",18028.67
"D","12/29/2012","20",17499.38
"D","12/29/2012","21",16823.63
"D","12/29/2012","22",15966.94
"D","12/29/2012","23",14837.68
"D","12/29/2012","24",13639.96
"D","12/30/2012","01",12693.99
"D","12/30/2012","02",12827.07
"D","12/30/2012","03",12328.9
"D","12/30/2012","04",12050.31
"D","12/30/2012","05",11960.94
"D","12/30/2012","06",12264.3
