"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130926_20131010.csv"
"C","Report for: 09/26/2013 - 10/10/2013"
"C","Report generated: 06/30/2019 12:30:14 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/26/2013","01",11197.76
"D","09/26/2013","02",11018.03
"D","09/26/2013","03",11165.39
"D","09/26/2013","04",11171.87
"D","09/26/2013","05",11195.81
"D","09/26/2013","06",11822.93
"D","09/26/2013","07",12943.78
"D","09/26/2013","08",13975.11
"D","09/26/2013","09",14424.25
"D","09/26/2013","10",14685.84
"D","09/26/2013","11",14971.32
"D","09/26/2013","12",15082.68
"D","09/26/2013","13",15038.51
"D","09/26/2013","14",15087.12
"D","09/26/2013","15",14997.5
"D","09/26/2013","16",14918.78
"D","09/26/2013","17",14999.55
"D","09/26/2013","18",15127.98
"D","09/26/2013","19",15340.42
"D","09/26/2013","20",15858.05
"D","09/26/2013","21",15339.36
"D","09/26/2013","22",14236.01
"D","09/26/2013","23",12806.96
"D","09/26/2013","24",11511.76
"D","09/27/2013","01",10626.66
"D","09/27/2013","02",10138.08
"D","09/27/2013","03",9874.9
"D","09/27/2013","04",9803.96
"D","09/27/2013","05",10044.27
"D","09/27/2013","06",10939.49
"D","09/27/2013","07",12753.94
"D","09/27/2013","08",13942.01
"D","09/27/2013","09",14455.28
"D","09/27/2013","10",14748.17
"D","09/27/2013","11",15015.06
"D","09/27/2013","12",15098.59
"D","09/27/2013","13",15060.69
"D","09/27/2013","14",15035.86
"D","09/27/2013","15",14877.43
"D","09/27/2013","16",14690.17
"D","09/27/2013","17",14630.02
"D","09/27/2013","18",14652.67
"D","09/27/2013","19",14802.08
"D","09/27/2013","20",15176.02
"D","09/27/2013","21",14661.74
"D","09/27/2013","22",13790.9
"D","09/27/2013","23",12642.63
"D","09/27/2013","24",11445.44
"D","09/28/2013","01",10586.96
"D","09/28/2013","02",10263.52
"D","09/28/2013","03",10178.94
"D","09/28/2013","04",10071.74
"D","09/28/2013","05",9901.72
"D","09/28/2013","06",9966.88
"D","09/28/2013","07",10605.94
"D","09/28/2013","08",11434.63
"D","09/28/2013","09",12463.98
"D","09/28/2013","10",13134.83
"D","09/28/2013","11",13472.85
"D","09/28/2013","12",13569.16
"D","09/28/2013","13",13572.75
"D","09/28/2013","14",13464.3
"D","09/28/2013","15",13343.38
"D","09/28/2013","16",13313.41
"D","09/28/2013","17",13466.32
"D","09/28/2013","18",13674.7
"D","09/28/2013","19",13978.38
"D","09/28/2013","20",14424.72
"D","09/28/2013","21",13970.45
"D","09/28/2013","22",13200.56
"D","09/28/2013","23",12225.65
"D","09/28/2013","24",11174.42
"D","09/29/2013","01",10371.37
"D","09/29/2013","02",9832.86
"D","09/29/2013","03",9803.96
"D","09/29/2013","04",9705.32
"D","09/29/2013","05",9908.28
"D","09/29/2013","06",10105.05
"D","09/29/2013","07",10028.48
"D","09/29/2013","08",10790.08
"D","09/29/2013","09",11599.5
"D","09/29/2013","10",12360.61
"D","09/29/2013","11",12757.74
"D","09/29/2013","12",12971.39
"D","09/29/2013","13",13054.96
"D","09/29/2013","14",13029.47
"D","09/29/2013","15",12979.65
"D","09/29/2013","16",13069.71
"D","09/29/2013","17",13388.83
"D","09/29/2013","18",13839.89
"D","09/29/2013","19",14377.63
"D","09/29/2013","20",14933.05
"D","09/29/2013","21",14376.04
"D","09/29/2013","22",13289.36
"D","09/29/2013","23",12126.12
"D","09/29/2013","24",11046.64
"D","09/30/2013","01",10244.39
"D","09/30/2013","02",10004.42
"D","09/30/2013","03",10063.91
"D","09/30/2013","04",10071.92
"D","09/30/2013","05",10137.63
"D","09/30/2013","06",11254.68
"D","09/30/2013","07",12759.92
"D","09/30/2013","08",13837.4
"D","09/30/2013","09",14268.96
"D","09/30/2013","10",14579.27
"D","09/30/2013","11",14875.08
"D","09/30/2013","12",15098.07
"D","09/30/2013","13",15164.33
"D","09/30/2013","14",15287.44
"D","09/30/2013","15",15199.66
"D","09/30/2013","16",15151.13
"D","09/30/2013","17",15244.47
"D","09/30/2013","18",15438.97
"D","09/30/2013","19",15796.82
"D","09/30/2013","20",16221.1
"D","09/30/2013","21",15503.7
"D","09/30/2013","22",14263.57
"D","09/30/2013","23",12790.05
"D","09/30/2013","24",11474.54
"D","10/01/2013","01",11126.94
"D","10/01/2013","02",10901.76
"D","10/01/2013","03",10649.05
"D","10/01/2013","04",10800.87
"D","10/01/2013","05",11075.44
"D","10/01/2013","06",11970.8
"D","10/01/2013","07",12950.91
"D","10/01/2013","08",13961.42
"D","10/01/2013","09",14404.33
"D","10/01/2013","10",14718.43
"D","10/01/2013","11",15107.78
"D","10/01/2013","12",15368.22
"D","10/01/2013","13",15487.15
"D","10/01/2013","14",15693.48
"D","10/01/2013","15",15742.48
"D","10/01/2013","16",15771.51
"D","10/01/2013","17",15881.12
"D","10/01/2013","18",15968.67
"D","10/01/2013","19",16182.54
"D","10/01/2013","20",16566.76
"D","10/01/2013","21",15830.99
"D","10/01/2013","22",14624.36
"D","10/01/2013","23",13087.83
"D","10/01/2013","24",12153.95
"D","10/02/2013","01",11577.05
"D","10/02/2013","02",11331.8
"D","10/02/2013","03",11371.28
"D","10/02/2013","04",11311.33
"D","10/02/2013","05",11523.3
"D","10/02/2013","06",12192.32
"D","10/02/2013","07",13337.77
"D","10/02/2013","08",14072.48
"D","10/02/2013","09",14547.33
"D","10/02/2013","10",15052.73
"D","10/02/2013","11",15567.98
"D","10/02/2013","12",15905.36
"D","10/02/2013","13",16112.24
"D","10/02/2013","14",16381.08
"D","10/02/2013","15",16485.67
"D","10/02/2013","16",16529.56
"D","10/02/2013","17",16576.09
"D","10/02/2013","18",16546.67
"D","10/02/2013","19",16688.63
"D","10/02/2013","20",17026.17
"D","10/02/2013","21",16350.89
"D","10/02/2013","22",15101.27
"D","10/02/2013","23",13520.02
"D","10/02/2013","24",12545.16
"D","10/03/2013","01",11798.6
"D","10/03/2013","02",11505.85
"D","10/03/2013","03",11524.32
"D","10/03/2013","04",11377.79
"D","10/03/2013","05",11489.07
"D","10/03/2013","06",11950.61
"D","10/03/2013","07",13073.64
"D","10/03/2013","08",13943.34
"D","10/03/2013","09",14495.37
"D","10/03/2013","10",14978.76
"D","10/03/2013","11",15417.81
"D","10/03/2013","12",15674.23
"D","10/03/2013","13",15768.67
"D","10/03/2013","14",15951.43
"D","10/03/2013","15",15969.51
"D","10/03/2013","16",15936.54
"D","10/03/2013","17",15887.75
"D","10/03/2013","18",15837.21
"D","10/03/2013","19",16178.78
"D","10/03/2013","20",16464.71
"D","10/03/2013","21",15783.59
"D","10/03/2013","22",14650.92
"D","10/03/2013","23",13159.4
"D","10/03/2013","24",11993.93
"D","10/04/2013","01",11601.57
"D","10/04/2013","02",11310.71
"D","10/04/2013","03",11270.19
"D","10/04/2013","04",11297.31
"D","10/04/2013","05",11521.86
"D","10/04/2013","06",12140.14
"D","10/04/2013","07",12943.49
"D","10/04/2013","08",14014.05
"D","10/04/2013","09",14587.18
"D","10/04/2013","10",15045.58
"D","10/04/2013","11",15417.69
"D","10/04/2013","12",15578.58
