"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20141219_20150102.csv"
"C","Report for: 12/19/2014 - 01/02/2015"
"C","Report generated: 06/30/2019 12:41:53 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/19/2014","01",12660.94
"D","12/19/2014","02",12591.38
"D","12/19/2014","03",12679.0
"D","12/19/2014","04",12814.71
"D","12/19/2014","05",12751.22
"D","12/19/2014","06",12991.55
"D","12/19/2014","07",14870.68
"D","12/19/2014","08",16112.56
"D","12/19/2014","09",16331.86
"D","12/19/2014","10",16410.74
"D","12/19/2014","11",16464.57
"D","12/19/2014","12",16361.38
"D","12/19/2014","13",16148.99
"D","12/19/2014","14",16073.79
"D","12/19/2014","15",15987.62
"D","12/19/2014","16",16180.96
"D","12/19/2014","17",17301.46
"D","12/19/2014","18",18205.82
"D","12/19/2014","19",18014.96
"D","12/19/2014","20",17563.09
"D","12/19/2014","21",17045.74
"D","12/19/2014","22",16257.89
"D","12/19/2014","23",15139.39
"D","12/19/2014","24",13848.34
"D","12/20/2014","01",12854.79
"D","12/20/2014","02",12648.95
"D","12/20/2014","03",12680.93
"D","12/20/2014","04",12625.82
"D","12/20/2014","05",12738.4
"D","12/20/2014","06",12996.94
"D","12/20/2014","07",13584.1
"D","12/20/2014","08",14279.84
"D","12/20/2014","09",15177.52
"D","12/20/2014","10",15701.89
"D","12/20/2014","11",15849.81
"D","12/20/2014","12",15788.64
"D","12/20/2014","13",15652.28
"D","12/20/2014","14",15497.42
"D","12/20/2014","15",15470.11
"D","12/20/2014","16",15730.1
"D","12/20/2014","17",16814.89
"D","12/20/2014","18",17504.74
"D","12/20/2014","19",17275.75
"D","12/20/2014","20",16795.76
"D","12/20/2014","21",16355.75
"D","12/20/2014","22",15689.0
"D","12/20/2014","23",14689.73
"D","12/20/2014","24",13549.13
"D","12/21/2014","01",12860.05
"D","12/21/2014","02",12794.39
"D","12/21/2014","03",12669.22
"D","12/21/2014","04",12741.69
"D","12/21/2014","05",12619.92
"D","12/21/2014","06",12916.84
"D","12/21/2014","07",13292.94
"D","12/21/2014","08",13801.54
"D","12/21/2014","09",14366.43
"D","12/21/2014","10",15028.78
"D","12/21/2014","11",15412.78
"D","12/21/2014","12",15556.22
"D","12/21/2014","13",15588.45
"D","12/21/2014","14",15507.09
"D","12/21/2014","15",15459.13
"D","12/21/2014","16",15592.24
"D","12/21/2014","17",16809.14
"D","12/21/2014","18",17672.96
"D","12/21/2014","19",17571.74
"D","12/21/2014","20",17234.01
"D","12/21/2014","21",16682.51
"D","12/21/2014","22",15742.78
"D","12/21/2014","23",14420.87
"D","12/21/2014","24",13282.59
"D","12/22/2014","01",12924.59
"D","12/22/2014","02",12949.68
"D","12/22/2014","03",13077.86
"D","12/22/2014","04",13042.38
"D","12/22/2014","05",13024.72
"D","12/22/2014","06",13458.77
"D","12/22/2014","07",14705.69
"D","12/22/2014","08",15930.82
"D","12/22/2014","09",16231.8
"D","12/22/2014","10",16243.99
"D","12/22/2014","11",16157.06
"D","12/22/2014","12",16068.29
"D","12/22/2014","13",15922.5
"D","12/22/2014","14",15811.02
"D","12/22/2014","15",15771.97
"D","12/22/2014","16",15988.73
"D","12/22/2014","17",17150.03
"D","12/22/2014","18",18041.39
"D","12/22/2014","19",17946.85
"D","12/22/2014","20",17524.87
"D","12/22/2014","21",16938.53
"D","12/22/2014","22",15948.49
"D","12/22/2014","23",14532.36
"D","12/22/2014","24",13281.79
"D","12/23/2014","01",12572.74
"D","12/23/2014","02",12397.13
"D","12/23/2014","03",12217.38
"D","12/23/2014","04",12278.29
"D","12/23/2014","05",12471.5
"D","12/23/2014","06",13223.68
"D","12/23/2014","07",14514.42
"D","12/23/2014","08",15394.17
"D","12/23/2014","09",15810.15
"D","12/23/2014","10",16214.31
"D","12/23/2014","11",16103.01
"D","12/23/2014","12",16100.56
"D","12/23/2014","13",15949.96
"D","12/23/2014","14",15907.15
"D","12/23/2014","15",15844.56
"D","12/23/2014","16",15994.7
"D","12/23/2014","17",16967.02
"D","12/23/2014","18",17612.58
"D","12/23/2014","19",17432.49
"D","12/23/2014","20",16997.6
"D","12/23/2014","21",16438.7
"D","12/23/2014","22",15558.13
"D","12/23/2014","23",14224.97
"D","12/23/2014","24",13208.48
"D","12/24/2014","01",11840.48
"D","12/24/2014","02",11172.48
"D","12/24/2014","03",10934.6
"D","12/24/2014","04",10786.39
"D","12/24/2014","05",10971.53
"D","12/24/2014","06",11705.06
"D","12/24/2014","07",12801.84
"D","12/24/2014","08",14158.77
"D","12/24/2014","09",14754.61
"D","12/24/2014","10",15404.34
"D","12/24/2014","11",15807.38
"D","12/24/2014","12",15893.3
"D","12/24/2014","13",15711.49
"D","12/24/2014","14",15602.88
"D","12/24/2014","15",15562.63
"D","12/24/2014","16",15634.19
"D","12/24/2014","17",16229.9
"D","12/24/2014","18",16293.35
"D","12/24/2014","19",15455.26
"D","12/24/2014","20",14664.8
"D","12/24/2014","21",14154.5
"D","12/24/2014","22",13652.19
"D","12/24/2014","23",12952.39
"D","12/24/2014","24",12044.61
"D","12/25/2014","01",11354.0
"D","12/25/2014","02",10851.56
"D","12/25/2014","03",10780.61
"D","12/25/2014","04",10573.44
"D","12/25/2014","05",10377.82
"D","12/25/2014","06",10378.12
"D","12/25/2014","07",10933.73
"D","12/25/2014","08",11603.78
"D","12/25/2014","09",12419.26
"D","12/25/2014","10",13205.42
"D","12/25/2014","11",13491.6
"D","12/25/2014","12",13410.03
"D","12/25/2014","13",13131.59
"D","12/25/2014","14",12900.51
"D","12/25/2014","15",12688.54
"D","12/25/2014","16",12603.55
"D","12/25/2014","17",13278.97
"D","12/25/2014","18",14019.76
"D","12/25/2014","19",13967.87
"D","12/25/2014","20",13840.59
"D","12/25/2014","21",13688.72
"D","12/25/2014","22",13265.27
"D","12/25/2014","23",12483.18
"D","12/25/2014","24",11540.84
"D","12/26/2014","01",11049.34
"D","12/26/2014","02",10583.3
"D","12/26/2014","03",10377.18
"D","12/26/2014","04",10348.6
"D","12/26/2014","05",10363.1
"D","12/26/2014","06",10990.82
"D","12/26/2014","07",12003.29
"D","12/26/2014","08",12814.74
"D","12/26/2014","09",13465.07
