"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20140508_20140522.csv"
"C","Report for: 05/08/2014 - 05/22/2014"
"C","Report generated: 06/30/2019 12:35:53 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/08/2014","01",10454.47
"D","05/08/2014","02",10446.74
"D","05/08/2014","03",10595.06
"D","05/08/2014","04",10552.16
"D","05/08/2014","05",10523.8
"D","05/08/2014","06",10758.61
"D","05/08/2014","07",12356.42
"D","05/08/2014","08",13549.96
"D","05/08/2014","09",13910.3
"D","05/08/2014","10",14129.16
"D","05/08/2014","11",14393.6
"D","05/08/2014","12",14471.61
"D","05/08/2014","13",14388.83
"D","05/08/2014","14",14365.09
"D","05/08/2014","15",14201.48
"D","05/08/2014","16",14070.02
"D","05/08/2014","17",14070.19
"D","05/08/2014","18",14126.0
"D","05/08/2014","19",14114.54
"D","05/08/2014","20",14317.72
"D","05/08/2014","21",14752.34
"D","05/08/2014","22",13941.06
"D","05/08/2014","23",12586.77
"D","05/08/2014","24",11253.38
"D","05/09/2014","01",10592.71
"D","05/09/2014","02",10582.03
"D","05/09/2014","03",10649.63
"D","05/09/2014","04",10558.61
"D","05/09/2014","05",10540.56
"D","05/09/2014","06",10643.88
"D","05/09/2014","07",12185.71
"D","05/09/2014","08",13555.42
"D","05/09/2014","09",14090.72
"D","05/09/2014","10",14402.08
"D","05/09/2014","11",14622.18
"D","05/09/2014","12",14656.59
"D","05/09/2014","13",14555.42
"D","05/09/2014","14",14519.56
"D","05/09/2014","15",14351.84
"D","05/09/2014","16",14181.46
"D","05/09/2014","17",14185.44
"D","05/09/2014","18",14195.39
"D","05/09/2014","19",14144.53
"D","05/09/2014","20",14192.94
"D","05/09/2014","21",14299.64
"D","05/09/2014","22",13584.4
"D","05/09/2014","23",12467.46
"D","05/09/2014","24",11297.69
"D","05/10/2014","01",10385.78
"D","05/10/2014","02",10238.89
"D","05/10/2014","03",10236.13
"D","05/10/2014","04",10022.51
"D","05/10/2014","05",10234.36
"D","05/10/2014","06",10075.01
"D","05/10/2014","07",10407.61
"D","05/10/2014","08",11425.65
"D","05/10/2014","09",12504.52
"D","05/10/2014","10",13184.78
"D","05/10/2014","11",13470.15
"D","05/10/2014","12",13516.53
"D","05/10/2014","13",13380.41
"D","05/10/2014","14",13263.55
"D","05/10/2014","15",13179.22
"D","05/10/2014","16",13177.43
"D","05/10/2014","17",13231.08
"D","05/10/2014","18",13387.61
"D","05/10/2014","19",13531.72
"D","05/10/2014","20",13638.03
