"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130313_20130314.csv"
"C","Report for: 03/13/2013 - 03/14/2013"
"C","Report generated: 07/03/2019 14:32:14 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/13/2013","01",11802.03
"D","03/13/2013","02",11383.84
"D","03/13/2013","03",11160.08
"D","03/13/2013","04",11106.1
"D","03/13/2013","05",11163.51
"D","03/13/2013","06",12125.86
"D","03/13/2013","07",13999.3
"D","03/13/2013","08",15246.25
"D","03/13/2013","09",15350.35
"D","03/13/2013","10",15278.48
"D","03/13/2013","11",15290.14
"D","03/13/2013","12",15205.53
"D","03/13/2013","13",14995.34
"D","03/13/2013","14",14860.97
"D","03/13/2013","15",14614.96
"D","03/13/2013","16",14440.46
"D","03/13/2013","17",14558.08
"D","03/13/2013","18",14871.59
"D","03/13/2013","19",15347.86
"D","03/13/2013","20",16279.42
"D","03/13/2013","21",16058.17
"D","03/13/2013","22",15195.86
"D","03/13/2013","23",13837.0
"D","03/13/2013","24",12499.38
"D","03/14/2013","01",11724.53
"D","03/14/2013","02",11300.35
"D","03/14/2013","03",11563.2
"D","03/14/2013","04",11670.94
"D","03/14/2013","05",11904.61
"D","03/14/2013","06",12795.35
"D","03/14/2013","07",14640.3
"D","03/14/2013","08",15922.98
"D","03/14/2013","09",16158.35
"D","03/14/2013","10",16223.22
"D","03/14/2013","11",16187.06
"D","03/14/2013","12",16057.11
"D","03/14/2013","13",15858.57
"D","03/14/2013","14",15831.04
"D","03/14/2013","15",15782.83
"D","03/14/2013","16",15897.9
"D","03/14/2013","17",16089.9
"D","03/14/2013","18",16306.3
"D","03/14/2013","19",16711.78
"D","03/14/2013","20",17532.02
"D","03/14/2013","21",17333.78
"D","03/14/2013","22",16432.58
"D","03/14/2013","23",15029.01
"D","03/14/2013","24",13669.1
"T","48 lines"
