"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130713_20130727.csv"
"C","Report for: 07/13/2013 - 07/27/2013"
"C","Report generated: 06/30/2019 12:16:03 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/13/2013","01",13619.35
"D","07/13/2013","02",13122.29
"D","07/13/2013","03",12933.62
"D","07/13/2013","04",12693.85
"D","07/13/2013","05",12654.07
"D","07/13/2013","06",12829.34
"D","07/13/2013","07",13336.91
"D","07/13/2013","08",14227.33
"D","07/13/2013","09",14529.88
"D","07/13/2013","10",15427.32
"D","07/13/2013","11",16050.57
"D","07/13/2013","12",16544.26
"D","07/13/2013","13",16747.79
"D","07/13/2013","14",16873.22
"D","07/13/2013","15",17026.98
"D","07/13/2013","16",17209.53
"D","07/13/2013","17",17439.52
"D","07/13/2013","18",17644.49
"D","07/13/2013","19",17606.07
"D","07/13/2013","20",17385.2
"D","07/13/2013","21",17464.22
"D","07/13/2013","22",17304.05
"D","07/13/2013","23",16321.96
"D","07/13/2013","24",15096.53
"D","07/14/2013","01",14013.54
"D","07/14/2013","02",13557.21
"D","07/14/2013","03",13092.03
"D","07/14/2013","04",12821.39
"D","07/14/2013","05",12737.28
"D","07/14/2013","06",12752.29
"D","07/14/2013","07",13112.79
"D","07/14/2013","08",14047.11
"D","07/14/2013","09",15633.99
"D","07/14/2013","10",17345.34
"D","07/14/2013","11",18821.5
"D","07/14/2013","12",19983.78
"D","07/14/2013","13",20771.23
"D","07/14/2013","14",21266.92
"D","07/14/2013","15",21609.54
"D","07/14/2013","16",21948.78
"D","07/14/2013","17",22210.76
"D","07/14/2013","18",22395.81
"D","07/14/2013","19",22263.5
"D","07/14/2013","20",21842.89
"D","07/14/2013","21",21658.28
"D","07/14/2013","22",21240.61
"D","07/14/2013","23",19596.82
"D","07/14/2013","24",18245.12
"D","07/15/2013","01",17281.88
"D","07/15/2013","02",16685.35
"D","07/15/2013","03",16115.03
"D","07/15/2013","04",15784.71
"D","07/15/2013","05",15838.46
"D","07/15/2013","06",16013.62
"D","07/15/2013","07",16980.9
"D","07/15/2013","08",18902.09
"D","07/15/2013","09",20694.27
"D","07/15/2013","10",22252.65
"D","07/15/2013","11",23668.61
"D","07/15/2013","12",24667.66
"D","07/15/2013","13",25293.28
"D","07/15/2013","14",25745.69
"D","07/15/2013","15",25924.78
"D","07/15/2013","16",26050.79
"D","07/15/2013","17",26070.28
"D","07/15/2013","18",25923.48
"D","07/15/2013","19",25466.49
"D","07/15/2013","20",24731.47
"D","07/15/2013","21",24214.86
"D","07/15/2013","22",23359.21
"D","07/15/2013","23",21359.24
"D","07/15/2013","24",19716.1
"D","07/16/2013","01",18090.62
"D","07/16/2013","02",17481.69
"D","07/16/2013","03",16809.41
"D","07/16/2013","04",16355.96
"D","07/16/2013","05",16310.24
"D","07/16/2013","06",16765.69
"D","07/16/2013","07",18041.44
"D","07/16/2013","08",19719.65
"D","07/16/2013","09",21087.73
"D","07/16/2013","10",22123.95
"D","07/16/2013","11",23509.81
"D","07/16/2013","12",24544.44
"D","07/16/2013","13",25253.92
"D","07/16/2013","14",25840.04
"D","07/16/2013","15",26047.32
"D","07/16/2013","16",26126.82
"D","07/16/2013","17",26199.5
"D","07/16/2013","18",26045.16
"D","07/16/2013","19",25452.74
"D","07/16/2013","20",24595.79
"D","07/16/2013","21",24038.64
"D","07/16/2013","22",23154.23
"D","07/16/2013","23",21001.54
"D","07/16/2013","24",19347.72
"D","07/17/2013","01",17918.97
"D","07/17/2013","02",17393.79
"D","07/17/2013","03",16738.44
"D","07/17/2013","04",16342.35
"D","07/17/2013","05",16322.3
"D","07/17/2013","06",16802.07
"D","07/17/2013","07",17963.35
"D","07/17/2013","08",19881.38
"D","07/17/2013","09",21345.6
"D","07/17/2013","10",22280.58
"D","07/17/2013","11",23660.27
"D","07/17/2013","12",24682.74
"D","07/17/2013","13",25411.85
"D","07/17/2013","14",26021.13
"D","07/17/2013","15",26319.37
"D","07/17/2013","16",26517.28
"D","07/17/2013","17",26644.39
"D","07/17/2013","18",26539.51
"D","07/17/2013","19",25951.09
"D","07/17/2013","20",25186.5
"D","07/17/2013","21",24746.7
"D","07/17/2013","22",23904.29
"D","07/17/2013","23",22479.0
"D","07/17/2013","24",20309.16
"D","07/18/2013","01",18820.77
"D","07/18/2013","02",18351.61
"D","07/18/2013","03",17728.59
