"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130529_20130612.csv"
"C","Report for: 05/29/2013 - 06/12/2013"
"C","Report generated: 06/30/2019 12:14:57 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/29/2013","01",11268.89
"D","05/29/2013","02",11204.68
"D","05/29/2013","03",11243.98
"D","05/29/2013","04",11186.92
"D","05/29/2013","05",11171.81
"D","05/29/2013","06",11681.14
"D","05/29/2013","07",12743.31
"D","05/29/2013","08",14081.4
"D","05/29/2013","09",14730.18
"D","05/29/2013","10",15113.81
"D","05/29/2013","11",15473.32
"D","05/29/2013","12",15672.23
"D","05/29/2013","13",15717.23
"D","05/29/2013","14",15840.51
"D","05/29/2013","15",15875.38
"D","05/29/2013","16",15959.54
"D","05/29/2013","17",16153.96
"D","05/29/2013","18",16245.0
"D","05/29/2013","19",16034.86
"D","05/29/2013","20",15922.76
"D","05/29/2013","21",16211.64
"D","05/29/2013","22",15433.9
"D","05/29/2013","23",13776.16
"D","05/29/2013","24",12261.86
"D","05/30/2013","01",11585.13
"D","05/30/2013","02",11519.58
"D","05/30/2013","03",11266.84
"D","05/30/2013","04",11501.73
"D","05/30/2013","05",11398.14
"D","05/30/2013","06",11533.18
"D","05/30/2013","07",13017.11
"D","05/30/2013","08",14787.64
"D","05/30/2013","09",15862.91
"D","05/30/2013","10",16786.09
"D","05/30/2013","11",17639.54
"D","05/30/2013","12",18321.06
"D","05/30/2013","13",18846.08
"D","05/30/2013","14",19358.5
"D","05/30/2013","15",19588.61
"D","05/30/2013","16",19853.14
"D","05/30/2013","17",20104.7
"D","05/30/2013","18",20141.59
"D","05/30/2013","19",19800.9
"D","05/30/2013","20",19389.02
"D","05/30/2013","21",19422.87
"D","05/30/2013","22",18757.94
"D","05/30/2013","23",16810.7
"D","05/30/2013","24",15057.76
"D","05/31/2013","01",14264.82
"D","05/31/2013","02",13915.42
"D","05/31/2013","03",13412.34
"D","05/31/2013","04",13097.31
"D","05/31/2013","05",13181.44
"D","05/31/2013","06",13596.27
"D","05/31/2013","07",14291.87
"D","05/31/2013","08",16182.11
"D","05/31/2013","09",17527.28
"D","05/31/2013","10",18791.59
"D","05/31/2013","11",19992.5
"D","05/31/2013","12",20892.19
"D","05/31/2013","13",21450.67
"D","05/31/2013","14",21903.82
"D","05/31/2013","15",22201.54
"D","05/31/2013","16",22376.7
"D","05/31/2013","17",22412.56
"D","05/31/2013","18",22139.22
"D","05/31/2013","19",21497.89
"D","05/31/2013","20",20767.8
"D","05/31/2013","21",20405.82
"D","05/31/2013","22",19689.35
"D","05/31/2013","23",17910.13
"D","05/31/2013","24",16109.5
"D","06/01/2013","01",14692.63
"D","06/01/2013","02",13845.52
"D","06/01/2013","03",13430.91
"D","06/01/2013","04",13348.0
"D","06/01/2013","05",13174.14
"D","06/01/2013","06",13147.88
"D","06/01/2013","07",13571.46
"D","06/01/2013","08",14690.13
"D","06/01/2013","09",16084.89
"D","06/01/2013","10",17494.19
"D","06/01/2013","11",18716.0
"D","06/01/2013","12",19545.78
"D","06/01/2013","13",20027.11
"D","06/01/2013","14",20308.21
"D","06/01/2013","15",20561.53
"D","06/01/2013","16",20756.77
"D","06/01/2013","17",20881.91
"D","06/01/2013","18",20827.12
"D","06/01/2013","19",20389.89
"D","06/01/2013","20",19623.2
"D","06/01/2013","21",19359.78
"D","06/01/2013","22",18819.71
"D","06/01/2013","23",17350.44
"D","06/01/2013","24",15719.57
"D","06/02/2013","01",14401.12
"D","06/02/2013","02",13609.5
"D","06/02/2013","03",13146.1
