"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170205_20170219.csv"
"C","Report for: 02/05/2017 - 02/19/2017"
"C","Report generated: 07/03/2019 16:31:10 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/05/2017","01",12577.47
"D","02/05/2017","02",12480.13
"D","02/05/2017","03",12257.48
"D","02/05/2017","04",12396.03
"D","02/05/2017","05",12461.63
"D","02/05/2017","06",12711.94
"D","02/05/2017","07",13006.74
"D","02/05/2017","08",13384.8
"D","02/05/2017","09",13882.61
"D","02/05/2017","10",14278.5
"D","02/05/2017","11",14368.2
"D","02/05/2017","12",14477.68
"D","02/05/2017","13",14479.11
"D","02/05/2017","14",14287.93
"D","02/05/2017","15",14215.53
"D","02/05/2017","16",14586.09
"D","02/05/2017","17",15222.62
"D","02/05/2017","18",16309.04
"D","02/05/2017","19",16019.29
"D","02/05/2017","20",15093.04
"D","02/05/2017","21",14568.79
"D","02/05/2017","22",13971.42
"D","02/05/2017","23",13285.49
"D","02/05/2017","24",12970.45
"D","02/06/2017","01",12377.43
"D","02/06/2017","02",12272.34
"D","02/06/2017","03",12025.06
"D","02/06/2017","04",11788.37
"D","02/06/2017","05",12030.32
"D","02/06/2017","06",12626.43
"D","02/06/2017","07",14439.18
"D","02/06/2017","08",15406.83
"D","02/06/2017","09",15312.07
"D","02/06/2017","10",14894.91
"D","02/06/2017","11",14679.62
"D","02/06/2017","12",14509.6
"D","02/06/2017","13",14347.88
"D","02/06/2017","14",14408.94
"D","02/06/2017","15",14570.02
"D","02/06/2017","16",15033.35
"D","02/06/2017","17",15806.65
"D","02/06/2017","18",17036.81
"D","02/06/2017","19",17272.41
"D","02/06/2017","20",16860.42
"D","02/06/2017","21",16183.14
"D","02/06/2017","22",15084.14
"D","02/06/2017","23",13772.11
"D","02/06/2017","24",12652.32
"D","02/07/2017","01",12257.68
"D","02/07/2017","02",12121.85
"D","02/07/2017","03",11983.63
"D","02/07/2017","04",11969.7
"D","02/07/2017","05",12300.99
"D","02/07/2017","06",13034.58
"D","02/07/2017","07",14487.07
"D","02/07/2017","08",15626.03
"D","02/07/2017","09",16094.98
"D","02/07/2017","10",16397.62
"D","02/07/2017","11",16633.75
"D","02/07/2017","12",16701.72
"D","02/07/2017","13",16652.68
"D","02/07/2017","14",16655.55
"D","02/07/2017","15",16566.65
"D","02/07/2017","16",16525.55
"D","02/07/2017","17",16885.26
"D","02/07/2017","18",17751.08
"D","02/07/2017","19",17709.43
"D","02/07/2017","20",17167.98
"D","02/07/2017","21",16394.81
"D","02/07/2017","22",15298.67
"D","02/07/2017","23",14206.34
"D","02/07/2017","24",13515.63
"D","02/08/2017","01",12800.99
"D","02/08/2017","02",12649.36
"D","02/08/2017","03",12619.35
"D","02/08/2017","04",12376.44
"D","02/08/2017","05",12583.22
"D","02/08/2017","06",13097.65
"D","02/08/2017","07",14545.17
"D","02/08/2017","08",15553.68
"D","02/08/2017","09",15847.8
"D","02/08/2017","10",15689.85
"D","02/08/2017","11",15266.85
"D","02/08/2017","12",14704.18
"D","02/08/2017","13",14381.59
"D","02/08/2017","14",14265.68
"D","02/08/2017","15",14303.63
"D","02/08/2017","16",14461.26
"D","02/08/2017","17",15035.98
"D","02/08/2017","18",15986.36
"D","02/08/2017","19",16316.27
"D","02/08/2017","20",15963.49
"D","02/08/2017","21",15409.21
"D","02/08/2017","22",14572.89
"D","02/08/2017","23",13738.68
"D","02/08/2017","24",13039.21
"D","02/09/2017","01",13034.05
"D","02/09/2017","02",12642.08
"D","02/09/2017","03",12465.63
"D","02/09/2017","04",12441.99
"D","02/09/2017","05",12727.0
"D","02/09/2017","06",13050.75
"D","02/09/2017","07",13717.42
"D","02/09/2017","08",14693.48
"D","02/09/2017","09",15305.11
"D","02/09/2017","10",16025.67
"D","02/09/2017","11",16589.3
"D","02/09/2017","12",16514.59
"D","02/09/2017","13",17043.14
"D","02/09/2017","14",16960.74
"D","02/09/2017","15",16708.17
"D","02/09/2017","16",16549.87
"D","02/09/2017","17",16806.84
"D","02/09/2017","18",17829.75
"D","02/09/2017","19",18123.98
"D","02/09/2017","20",17659.4
"D","02/09/2017","21",17037.64
"D","02/09/2017","22",16169.38
"D","02/09/2017","23",15086.34
"D","02/09/2017","24",14100.87
"D","02/10/2017","01",13815.56
"D","02/10/2017","02",13906.08
"D","02/10/2017","03",13672.17
"D","02/10/2017","04",13577.22
"D","02/10/2017","05",13697.0
"D","02/10/2017","06",14342.58
"D","02/10/2017","07",15838.35
"D","02/10/2017","08",16804.78
"D","02/10/2017","09",17122.7
"D","02/10/2017","10",17131.87
"D","02/10/2017","11",17134.03
"D","02/10/2017","12",16984.68
"D","02/10/2017","13",16745.07
"D","02/10/2017","14",16534.78
"D","02/10/2017","15",16313.76
"D","02/10/2017","16",16221.92
"D","02/10/2017","17",16577.93
"D","02/10/2017","18",17529.16
"D","02/10/2017","19",17853.21
"D","02/10/2017","20",17502.05
"D","02/10/2017","21",16937.59
"D","02/10/2017","22",16117.25
"D","02/10/2017","23",15075.05
"D","02/10/2017","24",14077.52
"D","02/11/2017","01",13350.86
"D","02/11/2017","02",12890.22
"D","02/11/2017","03",12641.82
"D","02/11/2017","04",12541.11
"D","02/11/2017","05",12634.85
"D","02/11/2017","06",13002.05
"D","02/11/2017","07",13653.94
"D","02/11/2017","08",14357.84
"D","02/11/2017","09",15271.8
"D","02/11/2017","10",15926.86
"D","02/11/2017","11",16221.13
"D","02/11/2017","12",16202.35
"D","02/11/2017","13",16009.97
"D","02/11/2017","14",15735.3
"D","02/11/2017","15",15496.16
"D","02/11/2017","16",15416.59
"D","02/11/2017","17",15743.63
"D","02/11/2017","18",16646.87
"D","02/11/2017","19",16860.57
"D","02/11/2017","20",16403.13
"D","02/11/2017","21",15892.92
"D","02/11/2017","22",15198.32
"D","02/11/2017","23",14336.49
"D","02/11/2017","24",13451.08
"D","02/12/2017","01",12951.64
"D","02/12/2017","02",12841.92
"D","02/12/2017","03",13040.59
"D","02/12/2017","04",12800.92
"D","02/12/2017","05",12691.19
"D","02/12/2017","06",12650.92
"D","02/12/2017","07",13183.51
"D","02/12/2017","08",13810.15
"D","02/12/2017","09",14673.7
"D","02/12/2017","10",15123.67
"D","02/12/2017","11",15562.64
"D","02/12/2017","12",15917.42
"D","02/12/2017","13",16078.03
"D","02/12/2017","14",16123.93
"D","02/12/2017","15",16093.88
"D","02/12/2017","16",16141.04
"D","02/12/2017","17",16497.98
"D","02/12/2017","18",17319.97
"D","02/12/2017","19",17382.79
"D","02/12/2017","20",16714.86
"D","02/12/2017","21",15819.39
"D","02/12/2017","22",14887.37
"D","02/12/2017","23",14123.64
"D","02/12/2017","24",13432.22
"D","02/13/2017","01",12871.96
"D","02/13/2017","02",12909.92
"D","02/13/2017","03",12768.89
"D","02/13/2017","04",12787.38
