"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20161207_20161221.csv"
"C","Report for: 12/07/2016 - 12/21/2016"
"C","Report generated: 06/30/2019 12:54:09 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/07/2016","01",12750.43
"D","12/07/2016","02",12472.19
"D","12/07/2016","03",12277.31
"D","12/07/2016","04",12256.85
"D","12/07/2016","05",12592.28
"D","12/07/2016","06",13195.43
"D","12/07/2016","07",14246.36
"D","12/07/2016","08",15307.5
"D","12/07/2016","09",15507.86
"D","12/07/2016","10",15537.67
"D","12/07/2016","11",15535.09
"D","12/07/2016","12",15379.36
"D","12/07/2016","13",15259.67
"D","12/07/2016","14",15280.59
"D","12/07/2016","15",15393.72
"D","12/07/2016","16",15603.36
"D","12/07/2016","17",16498.42
"D","12/07/2016","18",17301.27
"D","12/07/2016","19",17155.04
"D","12/07/2016","20",16745.1
"D","12/07/2016","21",16101.42
"D","12/07/2016","22",15071.87
"D","12/07/2016","23",13784.96
"D","12/07/2016","24",13100.75
"D","12/08/2016","01",12513.98
"D","12/08/2016","02",12393.92
"D","12/08/2016","03",12242.7
"D","12/08/2016","04",12250.34
"D","12/08/2016","05",12340.46
"D","12/08/2016","06",13226.24
"D","12/08/2016","07",14347.16
"D","12/08/2016","08",15360.68
"D","12/08/2016","09",15456.03
"D","12/08/2016","10",15414.77
"D","12/08/2016","11",15323.89
"D","12/08/2016","12",15284.8
"D","12/08/2016","13",15111.46
"D","12/08/2016","14",15082.26
"D","12/08/2016","15",15055.76
"D","12/08/2016","16",15274.6
"D","12/08/2016","17",16453.05
"D","12/08/2016","18",17408.49
"D","12/08/2016","19",17347.51
"D","12/08/2016","20",17021.42
"D","12/08/2016","21",16492.06
"D","12/08/2016","22",15551.34
"D","12/08/2016","23",14189.79
"D","12/08/2016","24",13366.14
"D","12/09/2016","01",13097.98
"D","12/09/2016","02",13032.81
"D","12/09/2016","03",12872.03
"D","12/09/2016","04",12892.71
"D","12/09/2016","05",13196.6
"D","12/09/2016","06",13837.16
"D","12/09/2016","07",14913.35
"D","12/09/2016","08",15890.69
"D","12/09/2016","09",15866.83
"D","12/09/2016","10",15588.56
"D","12/09/2016","11",15380.36
"D","12/09/2016","12",15225.31
"D","12/09/2016","13",15072.53
"D","12/09/2016","14",15140.82
"D","12/09/2016","15",15332.93
"D","12/09/2016","16",15768.02
"D","12/09/2016","17",17020.11
"D","12/09/2016","18",17925.65
"D","12/09/2016","19",17744.78
"D","12/09/2016","20",17330.74
"D","12/09/2016","21",16814.06
"D","12/09/2016","22",16055.44
"D","12/09/2016","23",14938.52
