"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130226_20130312.csv"
"C","Report for: 02/26/2013 - 03/12/2013"
"C","Report generated: 06/30/2019 12:12:20 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/26/2013","01",12881.78
"D","02/26/2013","02",12552.06
"D","02/26/2013","03",12578.64
"D","02/26/2013","04",12568.91
"D","02/26/2013","05",12750.54
"D","02/26/2013","06",13222.62
"D","02/26/2013","07",14880.97
"D","02/26/2013","08",15921.31
"D","02/26/2013","09",16030.59
"D","02/26/2013","10",15899.45
"D","02/26/2013","11",15864.7
"D","02/26/2013","12",15777.85
"D","02/26/2013","13",15682.98
"D","02/26/2013","14",15640.18
"D","02/26/2013","15",15522.7
"D","02/26/2013","16",15568.36
"D","02/26/2013","17",15965.19
"D","02/26/2013","18",17054.72
"D","02/26/2013","19",17817.85
"D","02/26/2013","20",17434.68
"D","02/26/2013","21",16774.17
"D","02/26/2013","22",15712.63
"D","02/26/2013","23",14287.17
"D","02/26/2013","24",13019.75
"D","02/27/2013","01",12440.32
"D","02/27/2013","02",12239.4
"D","02/27/2013","03",12025.73
"D","02/27/2013","04",12008.96
"D","02/27/2013","05",12321.64
"D","02/27/2013","06",13097.44
"D","02/27/2013","07",14659.85
"D","02/27/2013","08",15834.82
"D","02/27/2013","09",16271.72
"D","02/27/2013","10",16498.04
"D","02/27/2013","11",16695.4
"D","02/27/2013","12",16782.85
"D","02/27/2013","13",16749.83
"D","02/27/2013","14",16716.08
"D","02/27/2013","15",16618.35
"D","02/27/2013","16",16639.07
"D","02/27/2013","17",17005.39
"D","02/27/2013","18",17799.81
"D","02/27/2013","19",18114.14
"D","02/27/2013","20",17620.78
"D","02/27/2013","21",16842.32
"D","02/27/2013","22",15726.67
"D","02/27/2013","23",14321.11
"D","02/27/2013","24",12988.46
"D","02/28/2013","01",12231.89
"D","02/28/2013","02",11952.16
"D","02/28/2013","03",11924.2
"D","02/28/2013","04",11877.94
"D","02/28/2013","05",12195.11
"D","02/28/2013","06",12960.33
"D","02/28/2013","07",14553.88
"D","02/28/2013","08",15667.98
"D","02/28/2013","09",16008.11
"D","02/28/2013","10",16048.93
"D","02/28/2013","11",16053.13
"D","02/28/2013","12",15900.79
"D","02/28/2013","13",15658.72
"D","02/28/2013","14",15458.34
"D","02/28/2013","15",15283.57
"D","02/28/2013","16",15274.12
