"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20131124_20131208.csv"
"C","Report for: 11/24/2013 - 12/08/2013"
"C","Report generated: 06/30/2019 12:32:01 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/24/2013","01",12222.83
"D","11/24/2013","02",12325.02
"D","11/24/2013","03",12445.15
"D","11/24/2013","04",12444.71
"D","11/24/2013","05",12741.31
"D","11/24/2013","06",12923.6
"D","11/24/2013","07",12998.25
"D","11/24/2013","08",13534.8
"D","11/24/2013","09",14505.43
"D","11/24/2013","10",15140.63
"D","11/24/2013","11",15477.41
"D","11/24/2013","12",15612.47
"D","11/24/2013","13",15677.12
"D","11/24/2013","14",15620.38
"D","11/24/2013","15",15648.49
"D","11/24/2013","16",16011.47
"D","11/24/2013","17",17413.2
"D","11/24/2013","18",18632.55
"D","11/24/2013","19",18543.63
"D","11/24/2013","20",18080.34
"D","11/24/2013","21",17469.79
"D","11/24/2013","22",16493.08
"D","11/24/2013","23",15339.58
"D","11/24/2013","24",14489.93
"D","11/25/2013","01",13981.45
"D","11/25/2013","02",13727.66
"D","11/25/2013","03",13836.55
"D","11/25/2013","04",13897.66
"D","11/25/2013","05",14336.78
"D","11/25/2013","06",14934.25
"D","11/25/2013","07",16396.75
"D","11/25/2013","08",17422.11
"D","11/25/2013","09",17513.91
"D","11/25/2013","10",17394.31
"D","11/25/2013","11",17300.37
"D","11/25/2013","12",17132.44
"D","11/25/2013","13",16838.58
"D","11/25/2013","14",16689.16
"D","11/25/2013","15",16760.0
"D","11/25/2013","16",16967.12
"D","11/25/2013","17",18023.7
"D","11/25/2013","18",19162.48
"D","11/25/2013","19",19066.11
"D","11/25/2013","20",18645.44
"D","11/25/2013","21",17938.27
"D","11/25/2013","22",16724.72
"D","11/25/2013","23",15160.8
"D","11/25/2013","24",14010.11
"D","11/26/2013","01",13239.07
"D","11/26/2013","02",13269.93
"D","11/26/2013","03",13318.08
"D","11/26/2013","04",13408.86
"D","11/26/2013","05",13447.99
"D","11/26/2013","06",14419.56
"D","11/26/2013","07",15534.54
"D","11/26/2013","08",16523.01
"D","11/26/2013","09",16738.83
"D","11/26/2013","10",16791.31
"D","11/26/2013","11",16813.53
"D","11/26/2013","12",16699.96
"D","11/26/2013","13",16547.27
"D","11/26/2013","14",16501.66
"D","11/26/2013","15",16383.32
"D","11/26/2013","16",16518.33
"D","11/26/2013","17",17552.18
"D","11/26/2013","18",18173.43
"D","11/26/2013","19",18049.76
"D","11/26/2013","20",17600.2
"D","11/26/2013","21",16957.23
"D","11/26/2013","22",15852.83
"D","11/26/2013","23",14416.28
"D","11/26/2013","24",13607.78
"D","11/27/2013","01",12860.4
"D","11/27/2013","02",12341.98
"D","11/27/2013","03",12428.76
"D","11/27/2013","04",12446.64
"D","11/27/2013","05",12416.71
"D","11/27/2013","06",13080.26
"D","11/27/2013","07",14128.39
"D","11/27/2013","08",15084.52
"D","11/27/2013","09",15782.4
"D","11/27/2013","10",16170.27
"D","11/27/2013","11",16450.92
"D","11/27/2013","12",16536.92
"D","11/27/2013","13",16478.26
"D","11/27/2013","14",16425.61
"D","11/27/2013","15",16246.24
"D","11/27/2013","16",16233.6
"D","11/27/2013","17",16916.68
"D","11/27/2013","18",17320.03
"D","11/27/2013","19",17001.69
"D","11/27/2013","20",16458.67
"D","11/27/2013","21",15815.01
"D","11/27/2013","22",14894.15
"D","11/27/2013","23",13724.6
"D","11/27/2013","24",12950.5
"D","11/28/2013","01",12303.05
"D","11/28/2013","02",12048.78
"D","11/28/2013","03",11786.35
"D","11/28/2013","04",11747.03
"D","11/28/2013","05",11825.11
"D","11/28/2013","06",12008.66
"D","11/28/2013","07",12589.74
"D","11/28/2013","08",13286.89
"D","11/28/2013","09",14387.09
"D","11/28/2013","10",15235.53
"D","11/28/2013","11",15693.23
"D","11/28/2013","12",15760.78
"D","11/28/2013","13",15341.89
"D","11/28/2013","14",14571.69
"D","11/28/2013","15",13905.21
"D","11/28/2013","16",13935.99
"D","11/28/2013","17",14358.25
"D","11/28/2013","18",14844.96
"D","11/28/2013","19",14822.77
"D","11/28/2013","20",14853.8
"D","11/28/2013","21",14825.66
"D","11/28/2013","22",14454.09
"D","11/28/2013","23",13787.2
"D","11/28/2013","24",12962.72
"D","11/29/2013","01",12338.65
"D","11/29/2013","02",12168.53
"D","11/29/2013","03",12200.44
"D","11/29/2013","04",12125.52
"D","11/29/2013","05",11998.88
"D","11/29/2013","06",12567.09
"D","11/29/2013","07",13420.84
"D","11/29/2013","08",14071.69
"D","11/29/2013","09",14684.74
"D","11/29/2013","10",14977.31
"D","11/29/2013","11",15096.22
"D","11/29/2013","12",15041.42
"D","11/29/2013","13",14900.39
"D","11/29/2013","14",14769.33
"D","11/29/2013","15",14765.75
"D","11/29/2013","16",15022.08
"D","11/29/2013","17",16297.04
"D","11/29/2013","18",17337.24
"D","11/29/2013","19",17143.91
"D","11/29/2013","20",16778.23
"D","11/29/2013","21",16373.94
"D","11/29/2013","22",15681.84
"D","11/29/2013","23",14734.59
"D","11/29/2013","24",13727.3
"D","11/30/2013","01",12960.67
"D","11/30/2013","02",12987.89
"D","11/30/2013","03",12978.76
"D","11/30/2013","04",13064.86
"D","11/30/2013","05",13197.36
"D","11/30/2013","06",13226.7
"D","11/30/2013","07",13556.78
"D","11/30/2013","08",14309.95
"D","11/30/2013","09",15117.86
"D","11/30/2013","10",15511.0
"D","11/30/2013","11",15532.07
"D","11/30/2013","12",15374.53
"D","11/30/2013","13",15129.69
"D","11/30/2013","14",14911.67
"D","11/30/2013","15",14837.85
"D","11/30/2013","16",15124.7
"D","11/30/2013","17",16399.13
"D","11/30/2013","18",17280.6
"D","11/30/2013","19",17116.5
"D","11/30/2013","20",16681.5
"D","11/30/2013","21",16208.57
"D","11/30/2013","22",15488.86
"D","11/30/2013","23",14464.06
"D","11/30/2013","24",13412.16
"D","12/01/2013","01",13146.33
"D","12/01/2013","02",12938.2
"D","12/01/2013","03",12632.3
"D","12/01/2013","04",12716.54
"D","12/01/2013","05",12749.71
"D","12/01/2013","06",12995.21
"D","12/01/2013","07",13366.87
"D","12/01/2013","08",13603.1
"D","12/01/2013","09",13745.52
"D","12/01/2013","10",14527.56
"D","12/01/2013","11",14976.51
"D","12/01/2013","12",15143.05
"D","12/01/2013","13",15241.03
"D","12/01/2013","14",15193.71
"D","12/01/2013","15",15123.01
"D","12/01/2013","16",15282.09
"D","12/01/2013","17",16464.6
"D","12/01/2013","18",17201.26
"D","12/01/2013","19",17054.98
"D","12/01/2013","20",16594.18
"D","12/01/2013","21",15967.42
"D","12/01/2013","22",14880.44
"D","12/01/2013","23",13630.41
"D","12/01/2013","24",13102.36
"D","12/02/2013","01",12372.06
"D","12/02/2013","02",11925.62
"D","12/02/2013","03",11750.73
"D","12/02/2013","04",11789.92
"D","12/02/2013","05",12160.2
"D","12/02/2013","06",12888.88
"D","12/02/2013","07",14594.82
"D","12/02/2013","08",15821.15
"D","12/02/2013","09",16134.15
"D","12/02/2013","10",16338.61
"D","12/02/2013","11",16492.71
"D","12/02/2013","12",16493.83
"D","12/02/2013","13",16389.34
"D","12/02/2013","14",16278.47
"D","12/02/2013","15",16116.77
"D","12/02/2013","16",16248.54
"D","12/02/2013","17",17390.32
"D","12/02/2013","18",18332.61
"D","12/02/2013","19",18236.24
"D","12/02/2013","20",17783.96
"D","12/02/2013","21",17126.01
"D","12/02/2013","22",15948.76
"D","12/02/2013","23",14399.22
"D","12/02/2013","24",13015.27
"D","12/03/2013","01",12545.23
"D","12/03/2013","02",12346.22
"D","12/03/2013","03",12169.91
"D","12/03/2013","04",12139.76
"D","12/03/2013","05",12467.6
"D","12/03/2013","06",13290.6
"D","12/03/2013","07",14815.74
"D","12/03/2013","08",16052.12
"D","12/03/2013","09",16201.37
"D","12/03/2013","10",16146.7
"D","12/03/2013","11",16011.67
"D","12/03/2013","12",15762.63
"D","12/03/2013","13",15517.68
"D","12/03/2013","14",15412.92
"D","12/03/2013","15",15326.66
"D","12/03/2013","16",15499.0
"D","12/03/2013","17",16767.35
"D","12/03/2013","18",17996.91
"D","12/03/2013","19",18016.09
"D","12/03/2013","20",17630.23
"D","12/03/2013","21",17040.29
"D","12/03/2013","22",15963.03
"D","12/03/2013","23",14453.36
"D","12/03/2013","24",13297.38
"D","12/04/2013","01",12728.36
"D","12/04/2013","02",12280.61
"D","12/04/2013","03",12524.71
"D","12/04/2013","04",12661.28
"D","12/04/2013","05",12771.19
"D","12/04/2013","06",13664.66
"D","12/04/2013","07",15229.59
"D","12/04/2013","08",16288.97
"D","12/04/2013","09",16304.7
"D","12/04/2013","10",16220.56
"D","12/04/2013","11",16140.97
"D","12/04/2013","12",16002.02
"D","12/04/2013","13",15710.41
