"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170507_20170521.csv"
"C","Report for: 05/07/2017 - 05/21/2017"
"C","Report generated: 06/30/2019 12:56:21 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/07/2017","01",9923.73
"D","05/07/2017","02",9681.32
"D","05/07/2017","03",9599.2
"D","05/07/2017","04",9549.45
"D","05/07/2017","05",9568.65
"D","05/07/2017","06",9567.17
"D","05/07/2017","07",10002.89
"D","05/07/2017","08",10244.76
"D","05/07/2017","09",10634.79
"D","05/07/2017","10",10798.02
"D","05/07/2017","11",10796.77
"D","05/07/2017","12",11054.44
"D","05/07/2017","13",11084.48
"D","05/07/2017","14",10943.22
"D","05/07/2017","15",11090.02
"D","05/07/2017","16",11249.08
"D","05/07/2017","17",11641.46
"D","05/07/2017","18",12197.57
"D","05/07/2017","19",12557.52
"D","05/07/2017","20",12768.16
"D","05/07/2017","21",12957.34
"D","05/07/2017","22",12261.5
"D","05/07/2017","23",11157.71
"D","05/07/2017","24",10366.0
"D","05/08/2017","01",9734.38
"D","05/08/2017","02",9375.0
"D","05/08/2017","03",9264.26
"D","05/08/2017","04",9519.5
"D","05/08/2017","05",9769.03
"D","05/08/2017","06",10426.41
"D","05/08/2017","07",11871.16
"D","05/08/2017","08",12817.17
"D","05/08/2017","09",12880.49
"D","05/08/2017","10",12891.61
"D","05/08/2017","11",13041.08
"D","05/08/2017","12",13023.66
"D","05/08/2017","13",12891.92
"D","05/08/2017","14",12930.31
"D","05/08/2017","15",12910.58
"D","05/08/2017","16",12895.66
"D","05/08/2017","17",13006.38
"D","05/08/2017","18",13380.17
"D","05/08/2017","19",13675.3
"D","05/08/2017","20",13878.43
"D","05/08/2017","21",14079.86
"D","05/08/2017","22",13292.2
"D","05/08/2017","23",11973.75
"D","05/08/2017","24",11025.11
"D","05/09/2017","01",10367.03
"D","05/09/2017","02",10124.06
"D","05/09/2017","03",10325.33
"D","05/09/2017","04",10071.65
"D","05/09/2017","05",10385.16
"D","05/09/2017","06",11058.64
"D","05/09/2017","07",12330.92
"D","05/09/2017","08",13189.43
"D","05/09/2017","09",13117.58
"D","05/09/2017","10",13009.9
"D","05/09/2017","11",13003.15
"D","05/09/2017","12",13080.08
"D","05/09/2017","13",13196.44
"D","05/09/2017","14",13323.43
"D","05/09/2017","15",13224.21
"D","05/09/2017","16",13173.78
"D","05/09/2017","17",13368.8
"D","05/09/2017","18",13679.9
"D","05/09/2017","19",13957.06
"D","05/09/2017","20",14138.78
"D","05/09/2017","21",14182.58
