"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20140623_20140707.csv"
"C","Report for: 06/23/2014 - 07/07/2014"
"C","Report generated: 06/30/2019 12:37:08 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/23/2014","01",11027.78
"D","06/23/2014","02",11131.97
"D","06/23/2014","03",11202.93
"D","06/23/2014","04",11373.48
"D","06/23/2014","05",11431.45
"D","06/23/2014","06",11468.67
"D","06/23/2014","07",12790.03
"D","06/23/2014","08",13986.55
"D","06/23/2014","09",15017.16
"D","06/23/2014","10",15762.75
"D","06/23/2014","11",16420.1
"D","06/23/2014","12",16877.52
"D","06/23/2014","13",17160.84
"D","06/23/2014","14",17512.04
"D","06/23/2014","15",17627.77
"D","06/23/2014","16",17683.06
"D","06/23/2014","17",17769.56
"D","06/23/2014","18",17694.07
"D","06/23/2014","19",17248.95
"D","06/23/2014","20",16673.65
"D","06/23/2014","21",16465.56
"D","06/23/2014","22",15958.84
"D","06/23/2014","23",14420.58
"D","06/23/2014","24",13101.9
"D","06/24/2014","01",12321.17
"D","06/24/2014","02",12285.52
"D","06/24/2014","03",12389.98
"D","06/24/2014","04",12223.93
"D","06/24/2014","05",12394.46
"D","06/24/2014","06",13020.12
"D","06/24/2014","07",13229.84
"D","06/24/2014","08",14465.18
"D","06/24/2014","09",15490.18
"D","06/24/2014","10",16231.03
"D","06/24/2014","11",16920.51
"D","06/24/2014","12",17476.62
"D","06/24/2014","13",17786.38
"D","06/24/2014","14",18166.8
"D","06/24/2014","15",18340.87
"D","06/24/2014","16",18344.82
"D","06/24/2014","17",18304.47
"D","06/24/2014","18",18180.68
"D","06/24/2014","19",17771.48
"D","06/24/2014","20",17186.91
"D","06/24/2014","21",16971.63
"D","06/24/2014","22",16560.04
"D","06/24/2014","23",15065.52
"D","06/24/2014","24",13507.95
"D","06/25/2014","01",12840.49
"D","06/25/2014","02",12736.29
"D","06/25/2014","03",12584.74
"D","06/25/2014","04",12448.26
"D","06/25/2014","05",12644.34
"D","06/25/2014","06",13076.35
"D","06/25/2014","07",13844.24
"D","06/25/2014","08",15259.33
"D","06/25/2014","09",16450.33
"D","06/25/2014","10",17376.29
"D","06/25/2014","11",18299.45
"D","06/25/2014","12",19124.67
"D","06/25/2014","13",19759.99
"D","06/25/2014","14",20439.78
"D","06/25/2014","15",20759.33
"D","06/25/2014","16",20968.08
"D","06/25/2014","17",21092.6
"D","06/25/2014","18",20986.12
"D","06/25/2014","19",20527.4
"D","06/25/2014","20",19931.22
"D","06/25/2014","21",19640.09
"D","06/25/2014","22",18912.44
"D","06/25/2014","23",17227.66
"D","06/25/2014","24",15544.29
"D","06/26/2014","01",14578.82
"D","06/26/2014","02",14321.15
"D","06/26/2014","03",14265.94
"D","06/26/2014","04",14138.61
"D","06/26/2014","05",14257.27
"D","06/26/2014","06",14591.23
"D","06/26/2014","07",15044.97
"D","06/26/2014","08",16556.45
"D","06/26/2014","09",17621.42
"D","06/26/2014","10",18458.82
"D","06/26/2014","11",19288.42
"D","06/26/2014","12",19815.25
"D","06/26/2014","13",19923.37
"D","06/26/2014","14",19998.92
"D","06/26/2014","15",19857.91
"D","06/26/2014","16",19589.64
"D","06/26/2014","17",19429.0
"D","06/26/2014","18",19172.99
"D","06/26/2014","19",18676.67
"D","06/26/2014","20",18006.39
"D","06/26/2014","21",17614.73
"D","06/26/2014","22",17026.99
"D","06/26/2014","23",15442.32
"D","06/26/2014","24",13786.71
"D","06/27/2014","01",12515.94
"D","06/27/2014","02",12159.76
"D","06/27/2014","03",11965.48
"D","06/27/2014","04",11848.52
"D","06/27/2014","05",11955.74
"D","06/27/2014","06",12600.28
"D","06/27/2014","07",13569.83
"D","06/27/2014","08",14601.15
"D","06/27/2014","09",15580.67
"D","06/27/2014","10",16287.77
"D","06/27/2014","11",16883.92
"D","06/27/2014","12",17222.17
"D","06/27/2014","13",17392.02
"D","06/27/2014","14",17643.03
"D","06/27/2014","15",17771.84
"D","06/27/2014","16",17853.14
"D","06/27/2014","17",17914.16
"D","06/27/2014","18",17759.2
"D","06/27/2014","19",17275.15
"D","06/27/2014","20",16589.51
"D","06/27/2014","21",16148.25
"D","06/27/2014","22",15771.51
"D","06/27/2014","23",14481.45
"D","06/27/2014","24",13023.26
"D","06/28/2014","01",11910.25
"D","06/28/2014","02",11677.18
"D","06/28/2014","03",11519.66
"D","06/28/2014","04",11438.81
"D","06/28/2014","05",11479.7
"D","06/28/2014","06",11678.72
"D","06/28/2014","07",12103.65
"D","06/28/2014","08",12798.93
"D","06/28/2014","09",13421.66
"D","06/28/2014","10",14514.53
"D","06/28/2014","11",15346.3
"D","06/28/2014","12",15880.18
"D","06/28/2014","13",16230.04
"D","06/28/2014","14",16421.12
"D","06/28/2014","15",16557.14
"D","06/28/2014","16",16758.99
"D","06/28/2014","17",16968.22
"D","06/28/2014","18",17089.05
"D","06/28/2014","19",16829.43
"D","06/28/2014","20",16263.84
"D","06/28/2014","21",15973.66
"D","06/28/2014","22",15696.64
"D","06/28/2014","23",14531.99
"D","06/28/2014","24",13188.93
"D","06/29/2014","01",12351.55
"D","06/29/2014","02",12092.17
"D","06/29/2014","03",11889.85
"D","06/29/2014","04",11912.23
"D","06/29/2014","05",12012.11
"D","06/29/2014","06",11869.62
"D","06/29/2014","07",12199.27
"D","06/29/2014","08",12709.83
"D","06/29/2014","09",13372.52
"D","06/29/2014","10",14123.86
"D","06/29/2014","11",14883.57
"D","06/29/2014","12",15631.8
