"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20140906_20140920.csv"
"C","Report for: 09/06/2014 - 09/20/2014"
"C","Report generated: 06/30/2019 12:39:27 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/06/2014","01",15301.05
"D","09/06/2014","02",15041.33
"D","09/06/2014","03",15158.36
"D","09/06/2014","04",15150.95
"D","09/06/2014","05",15088.21
"D","09/06/2014","06",15124.09
"D","09/06/2014","07",15418.55
"D","09/06/2014","08",16133.45
"D","09/06/2014","09",17142.03
"D","09/06/2014","10",18482.83
"D","09/06/2014","11",19610.38
"D","09/06/2014","12",20538.93
"D","09/06/2014","13",21199.85
"D","09/06/2014","14",21598.94
"D","09/06/2014","15",21867.83
"D","09/06/2014","16",21846.9
"D","09/06/2014","17",21515.06
"D","09/06/2014","18",20937.57
"D","09/06/2014","19",20151.72
"D","09/06/2014","20",19818.24
"D","09/06/2014","21",19236.38
"D","09/06/2014","22",18054.18
"D","09/06/2014","23",16489.17
"D","09/06/2014","24",14884.55
"D","09/07/2014","01",14049.11
"D","09/07/2014","02",13804.02
"D","09/07/2014","03",13316.72
"D","09/07/2014","04",13342.7
"D","09/07/2014","05",13284.59
"D","09/07/2014","06",13348.09
"D","09/07/2014","07",13235.58
"D","09/07/2014","08",13778.21
"D","09/07/2014","09",13802.4
"D","09/07/2014","10",14315.24
"D","09/07/2014","11",14850.3
"D","09/07/2014","12",15213.37
"D","09/07/2014","13",15505.14
"D","09/07/2014","14",15671.34
"D","09/07/2014","15",15764.07
"D","09/07/2014","16",15939.42
"D","09/07/2014","17",16203.07
"D","09/07/2014","18",16437.54
"D","09/07/2014","19",16303.04
"D","09/07/2014","20",16373.17
"D","09/07/2014","21",16134.19
"D","09/07/2014","22",14977.45
"D","09/07/2014","23",13550.1
"D","09/07/2014","24",12656.26
"D","09/08/2014","01",11818.37
"D","09/08/2014","02",11034.69
"D","09/08/2014","03",10737.57
"D","09/08/2014","04",10888.4
"D","09/08/2014","05",11141.83
"D","09/08/2014","06",12005.12
"D","09/08/2014","07",13251.68
"D","09/08/2014","08",14362.62
"D","09/08/2014","09",15044.66
"D","09/08/2014","10",15616.8
"D","09/08/2014","11",16097.66
"D","09/08/2014","12",16383.08
"D","09/08/2014","13",16506.39
"D","09/08/2014","14",16695.53
"D","09/08/2014","15",16675.52
"D","09/08/2014","16",16602.33
"D","09/08/2014","17",16565.69
"D","09/08/2014","18",16414.39
"D","09/08/2014","19",16240.93
"D","09/08/2014","20",16510.46
"D","09/08/2014","21",16188.98
"D","09/08/2014","22",14950.24
"D","09/08/2014","23",13434.58
"D","09/08/2014","24",12060.44
"D","09/09/2014","01",11400.44
"D","09/09/2014","02",11175.18
"D","09/09/2014","03",11149.12
"D","09/09/2014","04",11048.68
"D","09/09/2014","05",11060.97
"D","09/09/2014","06",11901.07
"D","09/09/2014","07",13107.87
"D","09/09/2014","08",14136.38
"D","09/09/2014","09",14724.74
"D","09/09/2014","10",15148.56
"D","09/09/2014","11",15518.1
"D","09/09/2014","12",15761.94
"D","09/09/2014","13",15798.28
"D","09/09/2014","14",15912.21
"D","09/09/2014","15",15867.86
"D","09/09/2014","16",15797.85
"D","09/09/2014","17",15789.45
"D","09/09/2014","18",15799.03
"D","09/09/2014","19",15730.93
"D","09/09/2014","20",16184.07
"D","09/09/2014","21",15959.3
"D","09/09/2014","22",14855.21
"D","09/09/2014","23",13376.2
"D","09/09/2014","24",12032.52
"D","09/10/2014","01",11470.86
"D","09/10/2014","02",11162.47
"D","09/10/2014","03",10873.73
"D","09/10/2014","04",10811.66
"D","09/10/2014","05",11081.0
"D","09/10/2014","06",11853.97
"D","09/10/2014","07",13290.71
"D","09/10/2014","08",14429.01
"D","09/10/2014","09",14934.69
"D","09/10/2014","10",15314.29
"D","09/10/2014","11",15656.84
"D","09/10/2014","12",15855.22
"D","09/10/2014","13",15955.12
"D","09/10/2014","14",16166.45
"D","09/10/2014","15",16235.79
"D","09/10/2014","16",16302.07
"D","09/10/2014","17",16393.43
"D","09/10/2014","18",16396.85
"D","09/10/2014","19",16257.18
"D","09/10/2014","20",16672.87
"D","09/10/2014","21",16327.81
"D","09/10/2014","22",15163.36
"D","09/10/2014","23",13674.24
"D","09/10/2014","24",12647.03
"D","09/11/2014","01",12421.97
"D","09/11/2014","02",12267.12
"D","09/11/2014","03",11987.24
"D","09/11/2014","04",11915.9
"D","09/11/2014","05",12185.06
"D","09/11/2014","06",12906.5
"D","09/11/2014","07",14076.38
"D","09/11/2014","08",14914.5
"D","09/11/2014","09",15528.02
"D","09/11/2014","10",16060.92
"D","09/11/2014","11",16466.7
"D","09/11/2014","12",16730.64
"D","09/11/2014","13",16838.84
"D","09/11/2014","14",17105.08
"D","09/11/2014","15",17193.65
"D","09/11/2014","16",17280.58
"D","09/11/2014","17",17460.1
"D","09/11/2014","18",17576.81
"D","09/11/2014","19",17546.15
"D","09/11/2014","20",17923.96
"D","09/11/2014","21",17684.86
"D","09/11/2014","22",16483.53
"D","09/11/2014","23",14823.78
"D","09/11/2014","24",13142.39
"D","09/12/2014","01",11939.68
"D","09/12/2014","02",11527.1
"D","09/12/2014","03",11268.09
"D","09/12/2014","04",11250.34
"D","09/12/2014","05",11383.8
"D","09/12/2014","06",12058.48
"D","09/12/2014","07",13256.13
"D","09/12/2014","08",14137.01
"D","09/12/2014","09",14652.73
"D","09/12/2014","10",14965.99
"D","09/12/2014","11",15223.11
"D","09/12/2014","12",15362.35
"D","09/12/2014","13",15411.54
"D","09/12/2014","14",15585.97
"D","09/12/2014","15",15664.37
"D","09/12/2014","16",15701.06
"D","09/12/2014","17",15706.57
"D","09/12/2014","18",15595.87
"D","09/12/2014","19",15285.73
"D","09/12/2014","20",15455.03
"D","09/12/2014","21",15090.82
"D","09/12/2014","22",14153.59
"D","09/12/2014","23",12958.18
"D","09/12/2014","24",11710.64
"D","09/13/2014","01",11036.36
"D","09/13/2014","02",10465.08
"D","09/13/2014","03",10370.89
"D","09/13/2014","04",10363.33
"D","09/13/2014","05",10538.55
"D","09/13/2014","06",10622.59
"D","09/13/2014","07",11078.22
"D","09/13/2014","08",11769.14
"D","09/13/2014","09",12416.18
"D","09/13/2014","10",13089.93
"D","09/13/2014","11",13502.64
"D","09/13/2014","12",13608.62
"D","09/13/2014","13",13615.23
"D","09/13/2014","14",13521.14
"D","09/13/2014","15",13439.78
"D","09/13/2014","16",13451.75
"D","09/13/2014","17",13735.31
"D","09/13/2014","18",14027.2
"D","09/13/2014","19",14191.9
"D","09/13/2014","20",14358.4
"D","09/13/2014","21",13997.5
"D","09/13/2014","22",13285.01
"D","09/13/2014","23",12327.02
"D","09/13/2014","24",11313.14
"D","09/14/2014","01",10764.42
"D","09/14/2014","02",10619.05
"D","09/14/2014","03",10461.0
"D","09/14/2014","04",10358.95
"D","09/14/2014","05",10456.22
"D","09/14/2014","06",10595.12
"D","09/14/2014","07",10519.56
"D","09/14/2014","08",10820.06
"D","09/14/2014","09",11445.32
"D","09/14/2014","10",12039.58
"D","09/14/2014","11",12348.65
"D","09/14/2014","12",12521.86
"D","09/14/2014","13",12623.84
