"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20161222_20170105.csv"
"C","Report for: 12/22/2016 - 01/05/2017"
"C","Report generated: 06/30/2019 12:54:22 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/22/2016","01",12923.68
"D","12/22/2016","02",12742.12
"D","12/22/2016","03",12568.39
"D","12/22/2016","04",12741.89
"D","12/22/2016","05",12930.84
"D","12/22/2016","06",13556.65
"D","12/22/2016","07",15028.15
"D","12/22/2016","08",16218.4
"D","12/22/2016","09",16567.37
"D","12/22/2016","10",16704.49
"D","12/22/2016","11",16739.11
"D","12/22/2016","12",16615.64
"D","12/22/2016","13",16241.51
"D","12/22/2016","14",15954.22
"D","12/22/2016","15",15688.31
"D","12/22/2016","16",15771.9
"D","12/22/2016","17",16855.13
"D","12/22/2016","18",17819.52
"D","12/22/2016","19",17754.28
"D","12/22/2016","20",17413.0
"D","12/22/2016","21",16886.56
"D","12/22/2016","22",16032.26
"D","12/22/2016","23",14751.78
"D","12/22/2016","24",13454.07
"D","12/23/2016","01",12839.01
"D","12/23/2016","02",12661.63
"D","12/23/2016","03",12558.19
"D","12/23/2016","04",12871.35
"D","12/23/2016","05",13139.28
"D","12/23/2016","06",13663.14
"D","12/23/2016","07",14302.64
"D","12/23/2016","08",15227.86
"D","12/23/2016","09",15452.98
"D","12/23/2016","10",15192.52
"D","12/23/2016","11",14905.16
"D","12/23/2016","12",14691.61
"D","12/23/2016","13",14736.18
"D","12/23/2016","14",14533.61
"D","12/23/2016","15",14581.18
"D","12/23/2016","16",14792.12
"D","12/23/2016","17",15927.5
"D","12/23/2016","18",16967.52
"D","12/23/2016","19",16811.09
"D","12/23/2016","20",16441.02
"D","12/23/2016","21",15955.32
"D","12/23/2016","22",15272.06
"D","12/23/2016","23",14236.8
"D","12/23/2016","24",13204.74
"D","12/24/2016","01",12391.25
"D","12/24/2016","02",12229.03
"D","12/24/2016","03",12184.14
"D","12/24/2016","04",12047.75
"D","12/24/2016","05",12076.4
"D","12/24/2016","06",12193.22
"D","12/24/2016","07",12309.51
"D","12/24/2016","08",12932.08
"D","12/24/2016","09",14015.31
"D","12/24/2016","10",14900.34
"D","12/24/2016","11",15442.67
"D","12/24/2016","12",15764.09
"D","12/24/2016","13",15789.91
"D","12/24/2016","14",15480.05
"D","12/24/2016","15",14933.74
"D","12/24/2016","16",14710.25
"D","12/24/2016","17",15372.4
"D","12/24/2016","18",15874.66
"D","12/24/2016","19",15350.6
"D","12/24/2016","20",14784.7
"D","12/24/2016","21",14406.78
"D","12/24/2016","22",14065.16
"D","12/24/2016","23",13477.8
"D","12/24/2016","24",12829.32
"D","12/25/2016","01",12120.53
"D","12/25/2016","02",11784.67
"D","12/25/2016","03",11719.68
"D","12/25/2016","04",11866.27
"D","12/25/2016","05",11924.22
"D","12/25/2016","06",11943.31
"D","12/25/2016","07",12221.05
"D","12/25/2016","08",12461.4
"D","12/25/2016","09",13011.2
"D","12/25/2016","10",13067.16
"D","12/25/2016","11",12887.91
"D","12/25/2016","12",12746.97
"D","12/25/2016","13",12631.58
"D","12/25/2016","14",12478.05
"D","12/25/2016","15",12515.98
"D","12/25/2016","16",12845.18
"D","12/25/2016","17",13751.27
"D","12/25/2016","18",14537.87
"D","12/25/2016","19",14586.86
"D","12/25/2016","20",14570.88
"D","12/25/2016","21",14510.38
"D","12/25/2016","22",14183.78
"D","12/25/2016","23",13540.91
"D","12/25/2016","24",12714.24
"D","12/26/2016","01",12135.53
"D","12/26/2016","02",12099.16
"D","12/26/2016","03",12374.93
"D","12/26/2016","04",12658.75
"D","12/26/2016","05",12745.66
"D","12/26/2016","06",13142.2
"D","12/26/2016","07",13207.66
"D","12/26/2016","08",13694.08
"D","12/26/2016","09",14186.07
"D","12/26/2016","10",14386.19
"D","12/26/2016","11",14424.13
"D","12/26/2016","12",14447.72
"D","12/26/2016","13",14510.51
"D","12/26/2016","14",14587.86
"D","12/26/2016","15",14854.12
"D","12/26/2016","16",15220.59
"D","12/26/2016","17",16309.68
"D","12/26/2016","18",17018.69
"D","12/26/2016","19",16765.6
"D","12/26/2016","20",16283.63
"D","12/26/2016","21",15672.6
"D","12/26/2016","22",14782.04
"D","12/26/2016","23",13544.94
"D","12/26/2016","24",12361.71
"D","12/27/2016","01",11987.15
"D","12/27/2016","02",11768.03
"D","12/27/2016","03",11870.58
"D","12/27/2016","04",11817.57
"D","12/27/2016","05",12013.37
"D","12/27/2016","06",12589.93
"D","12/27/2016","07",12630.95
"D","12/27/2016","08",13506.76
"D","12/27/2016","09",14160.28
"D","12/27/2016","10",14595.77
"D","12/27/2016","11",14793.23
"D","12/27/2016","12",14697.1
"D","12/27/2016","13",14390.53
"D","12/27/2016","14",14243.85
"D","12/27/2016","15",14178.45
"D","12/27/2016","16",14412.85
"D","12/27/2016","17",15411.48
"D","12/27/2016","18",16528.91
"D","12/27/2016","19",16421.53
"D","12/27/2016","20",15995.66
"D","12/27/2016","21",15466.94
"D","12/27/2016","22",14619.25
"D","12/27/2016","23",13448.46
"D","12/27/2016","24",12786.01
"D","12/28/2016","01",12482.58
"D","12/28/2016","02",12128.66
"D","12/28/2016","03",12150.04
"D","12/28/2016","04",12142.01
"D","12/28/2016","05",12183.43
"D","12/28/2016","06",12759.91
"D","12/28/2016","07",13219.95
"D","12/28/2016","08",14229.49
"D","12/28/2016","09",14804.36
"D","12/28/2016","10",14986.06
"D","12/28/2016","11",15086.5
"D","12/28/2016","12",15160.72
"D","12/28/2016","13",15146.83
"D","12/28/2016","14",15207.56
"D","12/28/2016","15",15224.14
"D","12/28/2016","16",15409.02
"D","12/28/2016","17",16367.16
"D","12/28/2016","18",17330.61
"D","12/28/2016","19",17185.08
"D","12/28/2016","20",16769.91
"D","12/28/2016","21",16191.6
"D","12/28/2016","22",15333.64
"D","12/28/2016","23",14168.81
"D","12/28/2016","24",13034.76
"D","12/29/2016","01",12740.04
"D","12/29/2016","02",12562.08
"D","12/29/2016","03",12346.0
"D","12/29/2016","04",12335.19
"D","12/29/2016","05",12633.62
"D","12/29/2016","06",12943.38
"D","12/29/2016","07",13858.88
"D","12/29/2016","08",14900.81
"D","12/29/2016","09",15560.63
"D","12/29/2016","10",16036.79
"D","12/29/2016","11",16378.26
"D","12/29/2016","12",16586.58
"D","12/29/2016","13",16595.22
"D","12/29/2016","14",16612.27
"D","12/29/2016","15",16547.23
"D","12/29/2016","16",16579.52
"D","12/29/2016","17",17295.98
"D","12/29/2016","18",17845.58
"D","12/29/2016","19",17490.92
"D","12/29/2016","20",16900.24
"D","12/29/2016","21",16211.22
"D","12/29/2016","22",15256.05
"D","12/29/2016","23",14038.47
"D","12/29/2016","24",12983.11
"D","12/30/2016","01",12399.29
"D","12/30/2016","02",12337.04
"D","12/30/2016","03",12332.5
"D","12/30/2016","04",12291.67
"D","12/30/2016","05",12329.04
"D","12/30/2016","06",12659.5
"D","12/30/2016","07",13377.18
"D","12/30/2016","08",14412.05
"D","12/30/2016","09",14693.61
"D","12/30/2016","10",14832.03
"D","12/30/2016","11",14793.25
"D","12/30/2016","12",14763.13
"D","12/30/2016","13",14775.62
"D","12/30/2016","14",14772.76
"D","12/30/2016","15",14757.98
"D","12/30/2016","16",14988.48
"D","12/30/2016","17",15993.08
"D","12/30/2016","18",17022.6
"D","12/30/2016","19",16818.61
"D","12/30/2016","20",16391.75
"D","12/30/2016","21",15903.37
"D","12/30/2016","22",15194.4
"D","12/30/2016","23",14214.46
"D","12/30/2016","24",13188.39
"D","12/31/2016","01",12410.8
"D","12/31/2016","02",11931.82
"D","12/31/2016","03",11926.59
"D","12/31/2016","04",11857.66
"D","12/31/2016","05",11989.39
"D","12/31/2016","06",12348.87
"D","12/31/2016","07",12724.16
"D","12/31/2016","08",13362.49
"D","12/31/2016","09",13982.22
"D","12/31/2016","10",14547.13
"D","12/31/2016","11",14976.29
"D","12/31/2016","12",15107.8
"D","12/31/2016","13",14966.11
"D","12/31/2016","14",14716.23
"D","12/31/2016","15",14714.1
"D","12/31/2016","16",14965.48
"D","12/31/2016","17",15996.05
"D","12/31/2016","18",16702.02
"D","12/31/2016","19",16261.6
"D","12/31/2016","20",15510.3
"D","12/31/2016","21",14800.91
"D","12/31/2016","22",14119.62
"D","12/31/2016","23",13380.62
"D","12/31/2016","24",12670.16
"D","01/01/2017","01",12268.9
"D","01/01/2017","02",11823.69
"D","01/01/2017","03",11790.9
"D","01/01/2017","04",11870.63
"D","01/01/2017","05",11818.36
"D","01/01/2017","06",11986.09
"D","01/01/2017","07",12354.74
"D","01/01/2017","08",12257.39
"D","01/01/2017","09",12190.65
"D","01/01/2017","10",12406.26
"D","01/01/2017","11",12633.22
"D","01/01/2017","12",12566.16
"D","01/01/2017","13",12583.67
"D","01/01/2017","14",12610.76
"D","01/01/2017","15",12785.02
"D","01/01/2017","16",13202.11
"D","01/01/2017","17",14373.08
"D","01/01/2017","18",15558.37
"D","01/01/2017","19",15536.75
"D","01/01/2017","20",15230.5
"D","01/01/2017","21",14807.87
"D","01/01/2017","22",14191.15
"D","01/01/2017","23",13346.23
"D","01/01/2017","24",12516.37
"D","01/02/2017","01",12316.98
"D","01/02/2017","02",12043.25
"D","01/02/2017","03",12066.25
"D","01/02/2017","04",12079.48
"D","01/02/2017","05",12291.74
"D","01/02/2017","06",12562.01
"D","01/02/2017","07",12842.11
"D","01/02/2017","08",13434.78
"D","01/02/2017","09",14029.16
"D","01/02/2017","10",14589.28
"D","01/02/2017","11",14916.38
"D","01/02/2017","12",14999.29
"D","01/02/2017","13",14997.45
"D","01/02/2017","14",14973.99
"D","01/02/2017","15",14975.35
"D","01/02/2017","16",15217.73
"D","01/02/2017","17",16267.86
"D","01/02/2017","18",17232.08
"D","01/02/2017","19",16978.72
"D","01/02/2017","20",16459.73
"D","01/02/2017","21",15749.08
"D","01/02/2017","22",14706.17
"D","01/02/2017","23",13380.67
"D","01/02/2017","24",12248.36
"D","01/03/2017","01",11904.59
"D","01/03/2017","02",12049.51
"D","01/03/2017","03",12077.3
"D","01/03/2017","04",11908.61
"D","01/03/2017","05",12012.43
"D","01/03/2017","06",12624.78
"D","01/03/2017","07",14115.36
"D","01/03/2017","08",15220.45
"D","01/03/2017","09",15484.01
"D","01/03/2017","10",15649.42
"D","01/03/2017","11",15835.33
"D","01/03/2017","12",15916.62
"D","01/03/2017","13",15919.4
"D","01/03/2017","14",15937.99
"D","01/03/2017","15",15890.03
"D","01/03/2017","16",16045.58
"D","01/03/2017","17",16914.19
"D","01/03/2017","18",17573.58
"D","01/03/2017","19",17371.86
"D","01/03/2017","20",16826.77
"D","01/03/2017","21",16058.84
"D","01/03/2017","22",14932.44
"D","01/03/2017","23",13619.98
"D","01/03/2017","24",13092.22
"D","01/04/2017","01",12613.27
