"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20140207_20140221.csv"
"C","Report for: 02/07/2014 - 02/21/2014"
"C","Report generated: 06/30/2019 12:34:07 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/07/2014","01",14479.77
"D","02/07/2014","02",14255.21
"D","02/07/2014","03",14288.62
"D","02/07/2014","04",14298.47
"D","02/07/2014","05",14632.08
"D","02/07/2014","06",15350.72
"D","02/07/2014","07",16831.55
"D","02/07/2014","08",17791.2
"D","02/07/2014","09",17814.17
"D","02/07/2014","10",17632.87
"D","02/07/2014","11",17461.33
"D","02/07/2014","12",17239.76
"D","02/07/2014","13",16912.46
"D","02/07/2014","14",16690.68
"D","02/07/2014","15",16463.77
"D","02/07/2014","16",16405.82
"D","02/07/2014","17",16848.78
"D","02/07/2014","18",18034.68
"D","02/07/2014","19",18450.45
"D","02/07/2014","20",18055.75
"D","02/07/2014","21",17475.35
"D","02/07/2014","22",16856.32
"D","02/07/2014","23",15644.65
"D","02/07/2014","24",14493.72
"D","02/08/2014","01",13676.3
"D","02/08/2014","02",13244.65
"D","02/08/2014","03",13042.29
"D","02/08/2014","04",13019.29
"D","02/08/2014","05",13202.61
"D","02/08/2014","06",13673.06
"D","02/08/2014","07",14506.16
"D","02/08/2014","08",15301.96
"D","02/08/2014","09",16174.08
"D","02/08/2014","10",16594.12
"D","02/08/2014","11",16622.56
"D","02/08/2014","12",16388.86
"D","02/08/2014","13",16025.82
"D","02/08/2014","14",15722.0
"D","02/08/2014","15",15587.06
"D","02/08/2014","16",15654.4
"D","02/08/2014","17",16101.39
"D","02/08/2014","18",17348.87
"D","02/08/2014","19",17664.12
"D","02/08/2014","20",17227.97
"D","02/08/2014","21",16710.2
"D","02/08/2014","22",15990.12
"D","02/08/2014","23",15053.34
"D","02/08/2014","24",14321.19
"D","02/09/2014","01",13682.53
"D","02/09/2014","02",13225.12
"D","02/09/2014","03",13143.33
"D","02/09/2014","04",13324.74
"D","02/09/2014","05",13410.9
"D","02/09/2014","06",13700.34
"D","02/09/2014","07",14016.71
"D","02/09/2014","08",14615.42
"D","02/09/2014","09",15008.75
"D","02/09/2014","10",15406.12
"D","02/09/2014","11",15557.19
"D","02/09/2014","12",15597.34
"D","02/09/2014","13",15503.61
"D","02/09/2014","14",15362.23
"D","02/09/2014","15",15400.85
"D","02/09/2014","16",15639.55
"D","02/09/2014","17",16378.58
"D","02/09/2014","18",17818.69
"D","02/09/2014","19",18138.94
"D","02/09/2014","20",17689.64
"D","02/09/2014","21",17031.96
"D","02/09/2014","22",15997.44
"D","02/09/2014","23",14782.74
"D","02/09/2014","24",13805.68
"D","02/10/2014","01",13741.14
"D","02/10/2014","02",13636.74
"D","02/10/2014","03",13649.28
"D","02/10/2014","04",13793.75
"D","02/10/2014","05",14104.12
"D","02/10/2014","06",14846.47
"D","02/10/2014","07",16216.16
"D","02/10/2014","08",17196.69
"D","02/10/2014","09",17349.86
"D","02/10/2014","10",17338.29
"D","02/10/2014","11",17380.32
"D","02/10/2014","12",17259.72
"D","02/10/2014","13",17060.78
"D","02/10/2014","14",16919.2
"D","02/10/2014","15",16726.44
"D","02/10/2014","16",16753.56
"D","02/10/2014","17",17279.26
"D","02/10/2014","18",18703.58
"D","02/10/2014","19",19350.1
"D","02/10/2014","20",19037.0
"D","02/10/2014","21",18455.83
"D","02/10/2014","22",17365.11
"D","02/10/2014","23",15950.72
"D","02/10/2014","24",15112.77
"D","02/11/2014","01",14535.6
"D","02/11/2014","02",14254.05
"D","02/11/2014","03",14140.43
"D","02/11/2014","04",14192.37
"D","02/11/2014","05",14576.91
"D","02/11/2014","06",15343.61
"D","02/11/2014","07",17284.29
"D","02/11/2014","08",18270.72
"D","02/11/2014","09",18241.75
"D","02/11/2014","10",17994.69
"D","02/11/2014","11",17870.27
"D","02/11/2014","12",17653.59
"D","02/11/2014","13",17386.96
"D","02/11/2014","14",17201.41
"D","02/11/2014","15",17005.21
"D","02/11/2014","16",17002.53
"D","02/11/2014","17",17549.07
"D","02/11/2014","18",18949.82
"D","02/11/2014","19",19643.2
"D","02/11/2014","20",19425.23
"D","02/11/2014","21",18916.52
"D","02/11/2014","22",17841.6
"D","02/11/2014","23",16428.43
"D","02/11/2014","24",15474.18
"D","02/12/2014","01",15015.29
"D","02/12/2014","02",14394.77
"D","02/12/2014","03",14437.66
"D","02/12/2014","04",14903.06
"D","02/12/2014","05",15141.36
"D","02/12/2014","06",15694.4
"D","02/12/2014","07",17708.84
"D","02/12/2014","08",18672.75
"D","02/12/2014","09",18549.3
"D","02/12/2014","10",18324.85
"D","02/12/2014","11",18060.15
"D","02/12/2014","12",17721.52
"D","02/12/2014","13",17331.39
"D","02/12/2014","14",17157.8
"D","02/12/2014","15",17026.69
"D","02/12/2014","16",17064.99
"D","02/12/2014","17",17555.4
"D","02/12/2014","18",18833.52
"D","02/12/2014","19",19391.52
"D","02/12/2014","20",19146.54
"D","02/12/2014","21",18646.25
"D","02/12/2014","22",17588.65
"D","02/12/2014","23",16247.46
"D","02/12/2014","24",14944.24
"D","02/13/2014","01",14555.65
"D","02/13/2014","02",14418.55
"D","02/13/2014","03",14493.11
"D","02/13/2014","04",14487.84
"D","02/13/2014","05",14531.9
"D","02/13/2014","06",15168.37
"D","02/13/2014","07",16132.55
"D","02/13/2014","08",17055.74
"D","02/13/2014","09",17648.84
"D","02/13/2014","10",18134.82
"D","02/13/2014","11",18523.4
"D","02/13/2014","12",18669.24
"D","02/13/2014","13",18663.73
"D","02/13/2014","14",18515.47
"D","02/13/2014","15",18154.26
"D","02/13/2014","16",17894.77
"D","02/13/2014","17",18084.26
"D","02/13/2014","18",19090.44
"D","02/13/2014","19",19276.02
"D","02/13/2014","20",18568.54
"D","02/13/2014","21",17698.07
"D","02/13/2014","22",16502.63
"D","02/13/2014","23",15225.39
"D","02/13/2014","24",14794.94
"D","02/14/2014","01",14140.07
"D","02/14/2014","02",13690.03
"D","02/14/2014","03",13641.29
"D","02/14/2014","04",13735.66
"D","02/14/2014","05",13778.2
"D","02/14/2014","06",14338.92
"D","02/14/2014","07",15024.78
"D","02/14/2014","08",15988.39
"D","02/14/2014","09",16617.11
"D","02/14/2014","10",16975.46
"D","02/14/2014","11",17069.69
"D","02/14/2014","12",17003.09
"D","02/14/2014","13",16822.78
"D","02/14/2014","14",16670.98
"D","02/14/2014","15",16442.1
"D","02/14/2014","16",16245.64
"D","02/14/2014","17",16444.04
"D","02/14/2014","18",17424.63
"D","02/14/2014","19",17910.56
"D","02/14/2014","20",17442.22
"D","02/14/2014","21",16850.27
"D","02/14/2014","22",16017.84
"D","02/14/2014","23",14946.48
"D","02/14/2014","24",14059.87
"D","02/15/2014","01",13593.85
"D","02/15/2014","02",13433.21
"D","02/15/2014","03",13406.67
"D","02/15/2014","04",13306.36
"D","02/15/2014","05",13380.09
"D","02/15/2014","06",13439.6
"D","02/15/2014","07",13770.62
"D","02/15/2014","08",14268.28
"D","02/15/2014","09",15171.3
"D","02/15/2014","10",15682.4
"D","02/15/2014","11",15849.63
"D","02/15/2014","12",15888.6
"D","02/15/2014","13",15823.41
"D","02/15/2014","14",15731.79
"D","02/15/2014","15",15713.65
"D","02/15/2014","16",15865.6
"D","02/15/2014","17",16333.11
"D","02/15/2014","18",17439.19
"D","02/15/2014","19",17715.93
"D","02/15/2014","20",17215.69
"D","02/15/2014","21",16543.88
"D","02/15/2014","22",15684.42
"D","02/15/2014","23",14676.27
"D","02/15/2014","24",13928.51
"D","02/16/2014","01",13949.68
"D","02/16/2014","02",13836.71
"D","02/16/2014","03",13725.69
"D","02/16/2014","04",13683.8
"D","02/16/2014","05",13791.48
"D","02/16/2014","06",13875.16
"D","02/16/2014","07",14318.56
"D","02/16/2014","08",14776.11
"D","02/16/2014","09",15152.94
"D","02/16/2014","10",15253.9
"D","02/16/2014","11",15502.39
"D","02/16/2014","12",15578.12
"D","02/16/2014","13",15440.33
"D","02/16/2014","14",15187.65
"D","02/16/2014","15",15007.61
"D","02/16/2014","16",15086.76
"D","02/16/2014","17",15650.19
"D","02/16/2014","18",16978.6
"D","02/16/2014","19",17631.38
"D","02/16/2014","20",17243.14
"D","02/16/2014","21",16735.58
"D","02/16/2014","22",15918.02
"D","02/16/2014","23",14962.54
"D","02/16/2014","24",14506.05
"D","02/17/2014","01",14149.56
"D","02/17/2014","02",13798.0
"D","02/17/2014","03",13712.51
"D","02/17/2014","04",13788.43
"D","02/17/2014","05",14324.38
"D","02/17/2014","06",14706.67
"D","02/17/2014","07",15468.6
"D","02/17/2014","08",16325.44
"D","02/17/2014","09",16953.02
"D","02/17/2014","10",17270.0
"D","02/17/2014","11",17340.21
"D","02/17/2014","12",17229.33
"D","02/17/2014","13",16959.71
"D","02/17/2014","14",16709.22
"D","02/17/2014","15",16450.16
"D","02/17/2014","16",16389.71
"D","02/17/2014","17",16836.96
"D","02/17/2014","18",18179.58
"D","02/17/2014","19",18876.47
"D","02/17/2014","20",18546.97
"D","02/17/2014","21",17997.12
"D","02/17/2014","22",17038.36
"D","02/17/2014","23",15837.37
"D","02/17/2014","24",14851.97
"D","02/18/2014","01",14111.79
"D","02/18/2014","02",13845.92
"D","02/18/2014","03",13761.45
"D","02/18/2014","04",13784.14
"D","02/18/2014","05",14081.76
"D","02/18/2014","06",15027.1
"D","02/18/2014","07",16357.94
"D","02/18/2014","08",17442.42
"D","02/18/2014","09",17974.98
"D","02/18/2014","10",18200.09
"D","02/18/2014","11",18363.29
"D","02/18/2014","12",18415.92
"D","02/18/2014","13",18400.41
"D","02/18/2014","14",18314.46
"D","02/18/2014","15",18056.47
"D","02/18/2014","16",17803.61
"D","02/18/2014","17",17938.62
"D","02/18/2014","18",18845.42
"D","02/18/2014","19",19312.64
"D","02/18/2014","20",18826.18
"D","02/18/2014","21",18089.0
"D","02/18/2014","22",16976.25
"D","02/18/2014","23",15592.43
"D","02/18/2014","24",14682.8
"D","02/19/2014","01",14150.2
"D","02/19/2014","02",13745.64
"D","02/19/2014","03",13781.23
"D","02/19/2014","04",13931.51
"D","02/19/2014","05",13876.36
"D","02/19/2014","06",14585.22
"D","02/19/2014","07",15941.32
"D","02/19/2014","08",16902.81
"D","02/19/2014","09",17145.7
"D","02/19/2014","10",17112.8
"D","02/19/2014","11",17121.72
"D","02/19/2014","12",17107.36
"D","02/19/2014","13",17117.37
"D","02/19/2014","14",17210.37
"D","02/19/2014","15",17191.27
"D","02/19/2014","16",17158.11
"D","02/19/2014","17",17363.38
"D","02/19/2014","18",18206.49
"D","02/19/2014","19",18550.89
"D","02/19/2014","20",18118.92
"D","02/19/2014","21",17470.7
"D","02/19/2014","22",16385.0
"D","02/19/2014","23",14982.24
"D","02/19/2014","24",13999.02
"D","02/20/2014","01",13785.31
"D","02/20/2014","02",13533.9
"D","02/20/2014","03",13295.53
"D","02/20/2014","04",13282.49
"D","02/20/2014","05",13651.62
"D","02/20/2014","06",14501.71
"D","02/20/2014","07",15400.57
"D","02/20/2014","08",16021.18
"D","02/20/2014","09",16247.5
"D","02/20/2014","10",16172.4
"D","02/20/2014","11",16041.04
"D","02/20/2014","12",15836.36
"D","02/20/2014","13",15568.36
"D","02/20/2014","14",15421.48
"D","02/20/2014","15",15549.04
"D","02/20/2014","16",15640.41
"D","02/20/2014","17",15951.53
"D","02/20/2014","18",16860.94
"D","02/20/2014","19",17438.57
"D","02/20/2014","20",17136.06
"D","02/20/2014","21",16611.87
"D","02/20/2014","22",15693.63
"D","02/20/2014","23",14397.88
"D","02/20/2014","24",13233.84
"D","02/21/2014","01",12918.86
"D","02/21/2014","02",12650.56
"D","02/21/2014","03",12734.64
"D","02/21/2014","04",12770.71
"D","02/21/2014","05",13121.87
"D","02/21/2014","06",13845.62
"D","02/21/2014","07",14655.44
"D","02/21/2014","08",15591.36
"D","02/21/2014","09",16210.71
"D","02/21/2014","10",16550.74
"D","02/21/2014","11",16768.67
"D","02/21/2014","12",16819.48
"D","02/21/2014","13",16653.92
"D","02/21/2014","14",16563.66
"D","02/21/2014","15",16352.14
"D","02/21/2014","16",16250.53
"D","02/21/2014","17",16545.42
"D","02/21/2014","18",17219.32
"D","02/21/2014","19",17257.6
"D","02/21/2014","20",16722.36
"D","02/21/2014","21",16092.02
"D","02/21/2014","22",15229.87
"D","02/21/2014","23",14164.52
"D","02/21/2014","24",13317.58
"T","360 lines"
