"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20150717_20150731.csv"
"C","Report for: 07/17/2015 - 07/31/2015"
"C","Report generated: 06/30/2019 12:45:29 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/17/2015","01",12038.7
"D","07/17/2015","02",11354.64
"D","07/17/2015","03",11490.44
"D","07/17/2015","04",11340.42
"D","07/17/2015","05",11472.51
"D","07/17/2015","06",11722.99
"D","07/17/2015","07",12764.95
"D","07/17/2015","08",13806.87
"D","07/17/2015","09",14726.34
"D","07/17/2015","10",15390.07
"D","07/17/2015","11",15995.84
"D","07/17/2015","12",16458.63
"D","07/17/2015","13",16770.69
"D","07/17/2015","14",17160.4
"D","07/17/2015","15",17388.2
"D","07/17/2015","16",17522.88
"D","07/17/2015","17",17636.79
"D","07/17/2015","18",17648.99
"D","07/17/2015","19",17189.58
"D","07/17/2015","20",16666.3
"D","07/17/2015","21",16567.61
"D","07/17/2015","22",16127.94
"D","07/17/2015","23",14945.61
"D","07/17/2015","24",13649.02
"D","07/18/2015","01",12574.09
"D","07/18/2015","02",12175.79
"D","07/18/2015","03",11777.17
"D","07/18/2015","04",11633.36
"D","07/18/2015","05",11818.6
"D","07/18/2015","06",12021.46
"D","07/18/2015","07",12490.53
"D","07/18/2015","08",13007.57
"D","07/18/2015","09",14142.65
"D","07/18/2015","10",14779.39
"D","07/18/2015","11",15278.83
"D","07/18/2015","12",15508.9
"D","07/18/2015","13",15629.46
"D","07/18/2015","14",15765.59
"D","07/18/2015","15",15841.42
"D","07/18/2015","16",16084.74
"D","07/18/2015","17",16459.85
"D","07/18/2015","18",16770.46
"D","07/18/2015","19",16818.88
"D","07/18/2015","20",16657.31
"D","07/18/2015","21",16698.52
"D","07/18/2015","22",16464.55
"D","07/18/2015","23",15437.6
"D","07/18/2015","24",14278.57
"D","07/19/2015","01",13292.62
"D","07/19/2015","02",12958.44
"D","07/19/2015","03",12778.11
"D","07/19/2015","04",12517.38
"D","07/19/2015","05",12426.22
"D","07/19/2015","06",12458.09
"D","07/19/2015","07",12770.38
"D","07/19/2015","08",13575.26
"D","07/19/2015","09",14987.78
"D","07/19/2015","10",16247.96
"D","07/19/2015","11",17522.26
"D","07/19/2015","12",18635.56
"D","07/19/2015","13",19517.23
"D","07/19/2015","14",20094.22
"D","07/19/2015","15",20353.73
"D","07/19/2015","16",20522.26
"D","07/19/2015","17",20904.15
"D","07/19/2015","18",21289.96
"D","07/19/2015","19",21142.43
"D","07/19/2015","20",20788.31
"D","07/19/2015","21",20690.49
"D","07/19/2015","22",19878.29
"D","07/19/2015","23",18325.79
"D","07/19/2015","24",16937.63
"D","07/20/2015","01",16223.1
"D","07/20/2015","02",15725.0
"D","07/20/2015","03",15477.58
"D","07/20/2015","04",15274.07
"D","07/20/2015","05",15533.6
"D","07/20/2015","06",16157.44
"D","07/20/2015","07",16633.68
"D","07/20/2015","08",18148.66
"D","07/20/2015","09",19750.32
"D","07/20/2015","10",21012.96
"D","07/20/2015","11",22137.06
"D","07/20/2015","12",22969.7
"D","07/20/2015","13",23474.07
"D","07/20/2015","14",23929.83
"D","07/20/2015","15",24087.19
"D","07/20/2015","16",24173.81
"D","07/20/2015","17",24297.99
"D","07/20/2015","18",24287.16
"D","07/20/2015","19",23817.79
"D","07/20/2015","20",23021.19
"D","07/20/2015","21",22482.19
"D","07/20/2015","22",21418.57
"D","07/20/2015","23",19302.56
"D","07/20/2015","24",17385.04
"D","07/21/2015","01",16428.27
"D","07/21/2015","02",16070.3
"D","07/21/2015","03",15459.5
"D","07/21/2015","04",15225.44
"D","07/21/2015","05",15294.79
"D","07/21/2015","06",15646.08
"D","07/21/2015","07",16309.72
"D","07/21/2015","08",17209.75
"D","07/21/2015","09",17942.57
"D","07/21/2015","10",18498.16
"D","07/21/2015","11",19179.3
"D","07/21/2015","12",19777.51
"D","07/21/2015","13",20287.53
"D","07/21/2015","14",20971.23
"D","07/21/2015","15",21490.1
"D","07/21/2015","16",22035.39
"D","07/21/2015","17",22398.45
"D","07/21/2015","18",22549.42
"D","07/21/2015","19",21976.92
"D","07/21/2015","20",21198.92
"D","07/21/2015","21",20690.99
"D","07/21/2015","22",19793.71
"D","07/21/2015","23",17946.84
"D","07/21/2015","24",16043.1
"D","07/22/2015","01",15114.41
"D","07/22/2015","02",14527.04
"D","07/22/2015","03",14027.2
"D","07/22/2015","04",13786.68
"D","07/22/2015","05",13945.42
"D","07/22/2015","06",14091.99
"D","07/22/2015","07",15133.0
"D","07/22/2015","08",15777.79
"D","07/22/2015","09",16684.2
"D","07/22/2015","10",17322.01
"D","07/22/2015","11",17903.19
"D","07/22/2015","12",18341.49
"D","07/22/2015","13",18689.76
"D","07/22/2015","14",19132.3
"D","07/22/2015","15",19364.12
"D","07/22/2015","16",19517.01
"D","07/22/2015","17",19571.7
"D","07/22/2015","18",19493.53
"D","07/22/2015","19",18971.4
"D","07/22/2015","20",18328.08
"D","07/22/2015","21",18004.49
"D","07/22/2015","22",17407.71
"D","07/22/2015","23",15842.04
"D","07/22/2015","24",14344.72
"D","07/23/2015","01",13022.18
"D","07/23/2015","02",12704.21
"D","07/23/2015","03",12534.07
"D","07/23/2015","04",12245.22
"D","07/23/2015","05",12299.45
"D","07/23/2015","06",12625.81
"D","07/23/2015","07",13604.65
"D","07/23/2015","08",14834.18
"D","07/23/2015","09",15813.88
"D","07/23/2015","10",16493.47
"D","07/23/2015","11",17098.7
"D","07/23/2015","12",17582.53
"D","07/23/2015","13",17941.79
"D","07/23/2015","14",18361.4
"D","07/23/2015","15",18571.6
"D","07/23/2015","16",18649.48
"D","07/23/2015","17",18760.14
"D","07/23/2015","18",18719.88
"D","07/23/2015","19",18397.27
"D","07/23/2015","20",17866.96
"D","07/23/2015","21",17678.01
"D","07/23/2015","22",17088.18
"D","07/23/2015","23",15587.68
"D","07/23/2015","24",14048.9
"D","07/24/2015","01",12824.62
"D","07/24/2015","02",12310.72
"D","07/24/2015","03",12335.38
"D","07/24/2015","04",12367.34
"D","07/24/2015","05",12249.02
"D","07/24/2015","06",12525.15
"D","07/24/2015","07",13391.09
"D","07/24/2015","08",14490.7
"D","07/24/2015","09",15548.75
"D","07/24/2015","10",16267.46
"D","07/24/2015","11",16881.65
"D","07/24/2015","12",17359.8
"D","07/24/2015","13",17682.14
"D","07/24/2015","14",17921.1
"D","07/24/2015","15",18027.04
"D","07/24/2015","16",18068.38
"D","07/24/2015","17",18038.61
"D","07/24/2015","18",17856.46
"D","07/24/2015","19",17348.96
"D","07/24/2015","20",16758.6
"D","07/24/2015","21",16574.17
"D","07/24/2015","22",16083.84
"D","07/24/2015","23",14836.02
"D","07/24/2015","24",13490.87
"D","07/25/2015","01",12639.38
"D","07/25/2015","02",11885.94
"D","07/25/2015","03",11770.23
"D","07/25/2015","04",11894.44
"D","07/25/2015","05",11892.12
"D","07/25/2015","06",11732.39
"D","07/25/2015","07",11967.16
"D","07/25/2015","08",12577.2
"D","07/25/2015","09",13336.32
"D","07/25/2015","10",14180.06
"D","07/25/2015","11",14710.56
"D","07/25/2015","12",15052.04
"D","07/25/2015","13",15194.76
"D","07/25/2015","14",15229.95
"D","07/25/2015","15",15282.62
"D","07/25/2015","16",15404.11
"D","07/25/2015","17",15584.67
"D","07/25/2015","18",15693.84
"D","07/25/2015","19",15540.9
"D","07/25/2015","20",15193.73
"D","07/25/2015","21",15276.45
"D","07/25/2015","22",14943.92
"D","07/25/2015","23",14113.19
"D","07/25/2015","24",12987.37
"D","07/26/2015","01",12508.32
"D","07/26/2015","02",11953.53
"D","07/26/2015","03",11802.4
"D","07/26/2015","04",11591.78
"D","07/26/2015","05",11792.58
"D","07/26/2015","06",12206.4
"D","07/26/2015","07",12470.53
"D","07/26/2015","08",12565.91
"D","07/26/2015","09",12843.61
"D","07/26/2015","10",13770.75
"D","07/26/2015","11",14485.79
"D","07/26/2015","12",14974.89
"D","07/26/2015","13",15401.5
"D","07/26/2015","14",15781.64
"D","07/26/2015","15",16036.39
"D","07/26/2015","16",16300.43
"D","07/26/2015","17",16681.55
"D","07/26/2015","18",17000.51
"D","07/26/2015","19",17021.4
"D","07/26/2015","20",16871.49
"D","07/26/2015","21",16922.42
"D","07/26/2015","22",16486.83
"D","07/26/2015","23",15292.57
"D","07/26/2015","24",13956.14
"D","07/27/2015","01",13511.55
"D","07/27/2015","02",13561.95
"D","07/27/2015","03",13492.95
"D","07/27/2015","04",13422.82
"D","07/27/2015","05",13437.3
"D","07/27/2015","06",13871.59
"D","07/27/2015","07",14679.69
"D","07/27/2015","08",15590.12
"D","07/27/2015","09",16713.71
"D","07/27/2015","10",17552.94
"D","07/27/2015","11",18277.93
"D","07/27/2015","12",18884.57
"D","07/27/2015","13",19340.41
"D","07/27/2015","14",19804.5
"D","07/27/2015","15",20277.26
"D","07/27/2015","16",20615.43
"D","07/27/2015","17",20815.12
"D","07/27/2015","18",20756.15
"D","07/27/2015","19",20382.8
"D","07/27/2015","20",19792.33
"D","07/27/2015","21",19565.86
"D","07/27/2015","22",18733.36
"D","07/27/2015","23",17036.72
"D","07/27/2015","24",15769.38
"D","07/28/2015","01",14917.84
"D","07/28/2015","02",14415.95
"D","07/28/2015","03",13975.29
"D","07/28/2015","04",13962.81
"D","07/28/2015","05",13856.69
"D","07/28/2015","06",14288.8
"D","07/28/2015","07",15065.71
"D","07/28/2015","08",16463.68
"D","07/28/2015","09",17618.31
"D","07/28/2015","10",18702.24
"D","07/28/2015","11",19832.46
"D","07/28/2015","12",20806.24
"D","07/28/2015","13",21630.68
"D","07/28/2015","14",22364.99
"D","07/28/2015","15",22815.47
"D","07/28/2015","16",23011.82
"D","07/28/2015","17",23082.8
"D","07/28/2015","18",22971.97
"D","07/28/2015","19",22451.69
"D","07/28/2015","20",21729.85
"D","07/28/2015","21",21388.81
"D","07/28/2015","22",20439.83
"D","07/28/2015","23",18660.22
"D","07/28/2015","24",17048.0
"D","07/29/2015","01",15948.41
"D","07/29/2015","02",15464.23
"D","07/29/2015","03",15153.82
"D","07/29/2015","04",14839.25
"D","07/29/2015","05",14598.31
"D","07/29/2015","06",14512.81
"D","07/29/2015","07",15209.09
"D","07/29/2015","08",16959.27
"D","07/29/2015","09",18433.85
"D","07/29/2015","10",19748.35
"D","07/29/2015","11",21063.42
"D","07/29/2015","12",22144.96
"D","07/29/2015","13",22876.42
"D","07/29/2015","14",23538.12
"D","07/29/2015","15",23852.4
"D","07/29/2015","16",24051.29
"D","07/29/2015","17",24299.51
"D","07/29/2015","18",24328.78
"D","07/29/2015","19",23951.0
"D","07/29/2015","20",23324.88
"D","07/29/2015","21",22927.57
"D","07/29/2015","22",21906.14
"D","07/29/2015","23",19875.9
"D","07/29/2015","24",18096.32
"D","07/30/2015","01",17287.63
"D","07/30/2015","02",16706.85
"D","07/30/2015","03",16026.74
"D","07/30/2015","04",15949.19
"D","07/30/2015","05",15987.16
"D","07/30/2015","06",16358.24
"D","07/30/2015","07",17358.48
"D","07/30/2015","08",18141.56
