"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20150801_20150815.csv"
"C","Report for: 08/01/2015 - 08/15/2015"
"C","Report generated: 06/30/2019 12:45:42 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/01/2015","01",14019.83
"D","08/01/2015","02",13160.17
"D","08/01/2015","03",12546.38
"D","08/01/2015","04",12651.4
"D","08/01/2015","05",12681.78
"D","08/01/2015","06",12829.04
"D","08/01/2015","07",13519.71
"D","08/01/2015","08",14034.73
"D","08/01/2015","09",14937.27
"D","08/01/2015","10",16200.55
"D","08/01/2015","11",17091.01
"D","08/01/2015","12",17754.83
"D","08/01/2015","13",18301.21
"D","08/01/2015","14",18579.78
"D","08/01/2015","15",18712.56
"D","08/01/2015","16",18738.57
"D","08/01/2015","17",18657.66
"D","08/01/2015","18",18661.81
"D","08/01/2015","19",18484.02
"D","08/01/2015","20",17971.03
"D","08/01/2015","21",17741.82
"D","08/01/2015","22",17151.16
"D","08/01/2015","23",15867.61
"D","08/01/2015","24",14440.3
"D","08/02/2015","01",13318.46
"D","08/02/2015","02",12789.74
"D","08/02/2015","03",12645.8
"D","08/02/2015","04",12461.92
"D","08/02/2015","05",12302.1
"D","08/02/2015","06",12227.81
"D","08/02/2015","07",12366.96
"D","08/02/2015","08",12897.83
"D","08/02/2015","09",13411.81
"D","08/02/2015","10",14411.94
"D","08/02/2015","11",15297.94
"D","08/02/2015","12",16054.34
"D","08/02/2015","13",16661.15
"D","08/02/2015","14",17131.35
"D","08/02/2015","15",17505.73
"D","08/02/2015","16",17946.65
"D","08/02/2015","17",18468.87
"D","08/02/2015","18",18881.21
"D","08/02/2015","19",18851.28
"D","08/02/2015","20",18387.44
"D","08/02/2015","21",18292.36
"D","08/02/2015","22",17637.34
"D","08/02/2015","23",16173.14
"D","08/02/2015","24",14944.48
"D","08/03/2015","01",14348.46
"D","08/03/2015","02",13980.05
"D","08/03/2015","03",13871.4
"D","08/03/2015","04",13495.16
"D","08/03/2015","05",13615.64
"D","08/03/2015","06",14142.76
"D","08/03/2015","07",14814.25
"D","08/03/2015","08",16303.04
"D","08/03/2015","09",17647.21
"D","08/03/2015","10",18722.69
"D","08/03/2015","11",19726.3
"D","08/03/2015","12",20530.34
"D","08/03/2015","13",21155.09
"D","08/03/2015","14",21813.06
"D","08/03/2015","15",22243.27
"D","08/03/2015","16",22566.58
"D","08/03/2015","17",22788.19
"D","08/03/2015","18",22672.97
"D","08/03/2015","19",22002.73
"D","08/03/2015","20",21227.52
"D","08/03/2015","21",20959.56
"D","08/03/2015","22",20055.69
"D","08/03/2015","23",18272.76
"D","08/03/2015","24",16528.43
"D","08/04/2015","01",15517.23
"D","08/04/2015","02",15240.66
"D","08/04/2015","03",15206.21
"D","08/04/2015","04",15101.47
"D","08/04/2015","05",15227.29
"D","08/04/2015","06",15490.78
"D","08/04/2015","07",16010.31
"D","08/04/2015","08",17027.61
"D","08/04/2015","09",17538.81
"D","08/04/2015","10",18333.37
"D","08/04/2015","11",19317.95
"D","08/04/2015","12",20239.03
"D","08/04/2015","13",20911.82
"D","08/04/2015","14",21569.63
"D","08/04/2015","15",21777.6
"D","08/04/2015","16",21454.46
"D","08/04/2015","17",20971.94
"D","08/04/2015","18",20841.33
"D","08/04/2015","19",20380.08
"D","08/04/2015","20",19781.7
"D","08/04/2015","21",19539.39
"D","08/04/2015","22",18549.79
"D","08/04/2015","23",16844.58
"D","08/04/2015","24",15120.67
"D","08/05/2015","01",14032.42
"D","08/05/2015","02",13711.46
"D","08/05/2015","03",13572.76
"D","08/05/2015","04",13465.85
"D","08/05/2015","05",13499.22
"D","08/05/2015","06",13773.0
"D","08/05/2015","07",14274.23
"D","08/05/2015","08",15279.75
"D","08/05/2015","09",16331.61
"D","08/05/2015","10",17164.58
"D","08/05/2015","11",17853.99
"D","08/05/2015","12",18434.49
"D","08/05/2015","13",18980.28
"D","08/05/2015","14",19515.38
"D","08/05/2015","15",19843.99
"D","08/05/2015","16",19932.52
"D","08/05/2015","17",20050.93
"D","08/05/2015","18",19900.08
"D","08/05/2015","19",19340.33
"D","08/05/2015","20",18631.18
"D","08/05/2015","21",18412.89
"D","08/05/2015","22",17519.36
"D","08/05/2015","23",15863.28
"D","08/05/2015","24",14423.34
"D","08/06/2015","01",13361.73
"D","08/06/2015","02",13039.24
"D","08/06/2015","03",12711.41
"D","08/06/2015","04",12445.17
"D","08/06/2015","05",12601.61
"D","08/06/2015","06",13337.01
"D","08/06/2015","07",13802.4
"D","08/06/2015","08",14932.92
"D","08/06/2015","09",15581.92
"D","08/06/2015","10",16234.78
"D","08/06/2015","11",16804.56
"D","08/06/2015","12",17224.83
"D","08/06/2015","13",17550.56
"D","08/06/2015","14",17864.75
"D","08/06/2015","15",18063.17
"D","08/06/2015","16",18147.06
"D","08/06/2015","17",18195.8
"D","08/06/2015","18",18105.74
"D","08/06/2015","19",17690.63
"D","08/06/2015","20",17277.34
"D","08/06/2015","21",17320.78
"D","08/06/2015","22",16547.84
"D","08/06/2015","23",15162.71
"D","08/06/2015","24",13725.28
"D","08/07/2015","01",12865.79
"D","08/07/2015","02",12357.3
"D","08/07/2015","03",12191.32
"D","08/07/2015","04",11967.14
"D","08/07/2015","05",12059.06
"D","08/07/2015","06",12603.0
"D","08/07/2015","07",13166.8
"D","08/07/2015","08",14249.43
"D","08/07/2015","09",15291.2
"D","08/07/2015","10",16001.3
"D","08/07/2015","11",16575.38
"D","08/07/2015","12",17001.0
"D","08/07/2015","13",17298.99
"D","08/07/2015","14",17631.29
"D","08/07/2015","15",17795.96
"D","08/07/2015","16",17839.28
"D","08/07/2015","17",17874.32
"D","08/07/2015","18",17756.07
"D","08/07/2015","19",17288.95
"D","08/07/2015","20",16676.73
"D","08/07/2015","21",16571.31
"D","08/07/2015","22",15904.36
"D","08/07/2015","23",14639.34
"D","08/07/2015","24",13266.77
"D","08/08/2015","01",12177.52
"D","08/08/2015","02",11709.93
"D","08/08/2015","03",11887.55
"D","08/08/2015","04",11811.0
"D","08/08/2015","05",11735.88
"D","08/08/2015","06",11851.82
"D","08/08/2015","07",12376.4
"D","08/08/2015","08",13092.8
"D","08/08/2015","09",13429.79
"D","08/08/2015","10",13976.24
"D","08/08/2015","11",14555.57
"D","08/08/2015","12",14941.07
"D","08/08/2015","13",15220.46
"D","08/08/2015","14",15327.22
"D","08/08/2015","15",15407.96
"D","08/08/2015","16",15540.65
"D","08/08/2015","17",15770.22
"D","08/08/2015","18",15917.91
"D","08/08/2015","19",15680.0
"D","08/08/2015","20",15371.83
"D","08/08/2015","21",15516.36
"D","08/08/2015","22",15020.22
"D","08/08/2015","23",13983.76
"D","08/08/2015","24",12829.24
"D","08/09/2015","01",12035.61
"D","08/09/2015","02",11819.88
"D","08/09/2015","03",11610.43
"D","08/09/2015","04",11355.38
"D","08/09/2015","05",11260.45
"D","08/09/2015","06",11563.95
"D","08/09/2015","07",11744.4
"D","08/09/2015","08",12331.15
"D","08/09/2015","09",12587.79
"D","08/09/2015","10",13239.39
"D","08/09/2015","11",13822.56
"D","08/09/2015","12",14199.76
"D","08/09/2015","13",14481.53
"D","08/09/2015","14",14591.14
"D","08/09/2015","15",14659.49
"D","08/09/2015","16",14804.15
"D","08/09/2015","17",15144.75
"D","08/09/2015","18",15515.9
"D","08/09/2015","19",15576.33
"D","08/09/2015","20",15356.27
"D","08/09/2015","21",15512.71
"D","08/09/2015","22",14919.45
"D","08/09/2015","23",13714.28
"D","08/09/2015","24",12564.79
"D","08/10/2015","01",12111.95
"D","08/10/2015","02",11915.54
"D","08/10/2015","03",11731.83
"D","08/10/2015","04",11617.71
"D","08/10/2015","05",11828.08
"D","08/10/2015","06",12521.81
"D","08/10/2015","07",13038.72
"D","08/10/2015","08",14084.63
"D","08/10/2015","09",15137.02
"D","08/10/2015","10",15938.68
"D","08/10/2015","11",16634.88
"D","08/10/2015","12",17225.05
"D","08/10/2015","13",17668.74
"D","08/10/2015","14",18178.42
"D","08/10/2015","15",18527.9
"D","08/10/2015","16",18734.66
"D","08/10/2015","17",18847.82
"D","08/10/2015","18",18818.98
"D","08/10/2015","19",18419.31
"D","08/10/2015","20",17860.69
"D","08/10/2015","21",17834.07
"D","08/10/2015","22",16899.6
"D","08/10/2015","23",15378.37
"D","08/10/2015","24",14172.09
"D","08/11/2015","01",13123.72
"D","08/11/2015","02",12955.51
"D","08/11/2015","03",12953.66
"D","08/11/2015","04",12826.28
"D","08/11/2015","05",13020.01
"D","08/11/2015","06",13662.89
"D","08/11/2015","07",14335.59
"D","08/11/2015","08",15433.86
"D","08/11/2015","09",16298.97
"D","08/11/2015","10",16893.12
"D","08/11/2015","11",17356.99
"D","08/11/2015","12",17580.81
"D","08/11/2015","13",17578.54
"D","08/11/2015","14",17643.08
"D","08/11/2015","15",17544.7
"D","08/11/2015","16",17485.87
"D","08/11/2015","17",17569.95
"D","08/11/2015","18",17710.44
"D","08/11/2015","19",17600.28
"D","08/11/2015","20",17487.62
"D","08/11/2015","21",17459.42
"D","08/11/2015","22",16595.45
"D","08/11/2015","23",15264.32
"D","08/11/2015","24",14227.61
"D","08/12/2015","01",13461.18
"D","08/12/2015","02",13072.07
"D","08/12/2015","03",13080.53
"D","08/12/2015","04",13073.5
"D","08/12/2015","05",13212.55
"D","08/12/2015","06",13663.42
"D","08/12/2015","07",14093.83
"D","08/12/2015","08",15153.72
"D","08/12/2015","09",16236.86
"D","08/12/2015","10",16998.9
"D","08/12/2015","11",17727.39
"D","08/12/2015","12",18328.34
"D","08/12/2015","13",18687.17
"D","08/12/2015","14",19108.73
"D","08/12/2015","15",19343.45
"D","08/12/2015","16",19531.64
"D","08/12/2015","17",19732.6
"D","08/12/2015","18",19754.18
"D","08/12/2015","19",19319.23
"D","08/12/2015","20",18664.48
"D","08/12/2015","21",18508.27
"D","08/12/2015","22",17521.55
"D","08/12/2015","23",15959.2
"D","08/12/2015","24",14547.7
"D","08/13/2015","01",13740.44
"D","08/13/2015","02",13319.45
"D","08/13/2015","03",13220.88
"D","08/13/2015","04",13172.52
"D","08/13/2015","05",13242.96
"D","08/13/2015","06",13860.43
"D","08/13/2015","07",14122.27
"D","08/13/2015","08",14762.08
"D","08/13/2015","09",15776.97
"D","08/13/2015","10",16500.01
"D","08/13/2015","11",17148.19
"D","08/13/2015","12",17674.28
"D","08/13/2015","13",18020.73
"D","08/13/2015","14",18466.15
"D","08/13/2015","15",18704.77
"D","08/13/2015","16",18882.83
"D","08/13/2015","17",19081.67
"D","08/13/2015","18",19073.15
"D","08/13/2015","19",18660.58
"D","08/13/2015","20",18042.94
"D","08/13/2015","21",17929.67
"D","08/13/2015","22",17014.33
"D","08/13/2015","23",15584.39
