"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170308_20170322.csv"
"C","Report for: 03/08/2017 - 03/22/2017"
"C","Report generated: 06/30/2019 12:55:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/08/2017","01",11560.91
"D","03/08/2017","02",11272.17
"D","03/08/2017","03",11415.54
"D","03/08/2017","04",11415.91
"D","03/08/2017","05",11301.04
"D","03/08/2017","06",11921.29
"D","03/08/2017","07",13604.45
"D","03/08/2017","08",14467.45
"D","03/08/2017","09",14671.49
"D","03/08/2017","10",14436.36
"D","03/08/2017","11",14121.31
"D","03/08/2017","12",13749.71
"D","03/08/2017","13",13445.32
"D","03/08/2017","14",13408.95
"D","03/08/2017","15",13446.14
"D","03/08/2017","16",13790.79
"D","03/08/2017","17",13962.84
"D","03/08/2017","18",14630.86
"D","03/08/2017","19",15497.69
"D","03/08/2017","20",15297.57
"D","03/08/2017","21",14732.2
"D","03/08/2017","22",13802.08
"D","03/08/2017","23",13025.31
"D","03/08/2017","24",12244.24
"D","03/09/2017","01",11824.57
"D","03/09/2017","02",11642.5
"D","03/09/2017","03",11578.92
"D","03/09/2017","04",11579.53
"D","03/09/2017","05",11805.17
"D","03/09/2017","06",12776.07
"D","03/09/2017","07",13920.67
"D","03/09/2017","08",13956.88
"D","03/09/2017","09",13761.52
"D","03/09/2017","10",13518.23
"D","03/09/2017","11",13447.94
"D","03/09/2017","12",13460.45
"D","03/09/2017","13",13278.65
"D","03/09/2017","14",13282.47
"D","03/09/2017","15",13233.9
"D","03/09/2017","16",13302.02
"D","03/09/2017","17",13944.08
"D","03/09/2017","18",14894.39
"D","03/09/2017","19",15769.56
"D","03/09/2017","20",15585.76
"D","03/09/2017","21",15081.08
"D","03/09/2017","22",14191.18
"D","03/09/2017","23",12978.22
"D","03/09/2017","24",12075.42
"D","03/10/2017","01",11723.62
"D","03/10/2017","02",11238.25
"D","03/10/2017","03",10769.43
"D","03/10/2017","04",10718.5
"D","03/10/2017","05",11108.32
"D","03/10/2017","06",12174.34
"D","03/10/2017","07",13761.01
"D","03/10/2017","08",14811.54
"D","03/10/2017","09",15346.06
"D","03/10/2017","10",15671.76
"D","03/10/2017","11",15880.46
"D","03/10/2017","12",15933.38
"D","03/10/2017","13",15854.56
"D","03/10/2017","14",15734.22
"D","03/10/2017","15",15504.48
"D","03/10/2017","16",15332.26
"D","03/10/2017","17",15447.25
"D","03/10/2017","18",15909.24
"D","03/10/2017","19",16603.99
"D","03/10/2017","20",16366.59
"D","03/10/2017","21",15892.03
"D","03/10/2017","22",15224.67
"D","03/10/2017","23",14331.16
"D","03/10/2017","24",13786.27
"D","03/11/2017","01",13271.69
"D","03/11/2017","02",13085.6
"D","03/11/2017","03",13352.39
"D","03/11/2017","04",13310.37
"D","03/11/2017","05",13656.94
"D","03/11/2017","06",14134.26
"D","03/11/2017","07",14506.18
"D","03/11/2017","08",14910.51
"D","03/11/2017","09",15304.05
"D","03/11/2017","10",15650.83
"D","03/11/2017","11",15738.08
"D","03/11/2017","12",15588.53
"D","03/11/2017","13",15354.47
