"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130911_20130925.csv"
"C","Report for: 09/11/2013 - 09/25/2013"
"C","Report generated: 06/30/2019 12:29:57 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/11/2013","01",13451.01
"D","09/11/2013","02",13194.3
"D","09/11/2013","03",13182.55
"D","09/11/2013","04",13047.94
"D","09/11/2013","05",13252.96
"D","09/11/2013","06",14254.19
"D","09/11/2013","07",15367.7
"D","09/11/2013","08",16402.98
"D","09/11/2013","09",17524.56
"D","09/11/2013","10",18717.13
"D","09/11/2013","11",20033.12
"D","09/11/2013","12",21257.6
"D","09/11/2013","13",22264.62
"D","09/11/2013","14",23228.78
"D","09/11/2013","15",23833.94
"D","09/11/2013","16",24306.57
"D","09/11/2013","17",24538.42
"D","09/11/2013","18",24283.18
"D","09/11/2013","19",23701.99
"D","09/11/2013","20",23780.77
"D","09/11/2013","21",23076.16
"D","09/11/2013","22",21342.08
"D","09/11/2013","23",19130.14
"D","09/11/2013","24",16999.39
"D","09/12/2013","01",16367.11
"D","09/12/2013","02",15766.12
"D","09/12/2013","03",15357.99
"D","09/12/2013","04",15039.15
"D","09/12/2013","05",15071.12
"D","09/12/2013","06",15913.32
"D","09/12/2013","07",16794.64
"D","09/12/2013","08",17593.08
"D","09/12/2013","09",18459.73
"D","09/12/2013","10",19422.98
"D","09/12/2013","11",20394.57
"D","09/12/2013","12",21204.97
"D","09/12/2013","13",21778.89
"D","09/12/2013","14",22192.62
"D","09/12/2013","15",22128.92
"D","09/12/2013","16",21900.04
"D","09/12/2013","17",21715.1
"D","09/12/2013","18",21369.08
"D","09/12/2013","19",20934.08
"D","09/12/2013","20",20960.53
"D","09/12/2013","21",20204.49
"D","09/12/2013","22",18697.44
"D","09/12/2013","23",16911.42
"D","09/12/2013","24",15168.04
"D","09/13/2013","01",13910.36
"D","09/13/2013","02",13476.92
"D","09/13/2013","03",13468.98
"D","09/13/2013","04",13318.03
"D","09/13/2013","05",13440.11
"D","09/13/2013","06",14043.57
"D","09/13/2013","07",15380.52
"D","09/13/2013","08",16597.73
"D","09/13/2013","09",17208.28
"D","09/13/2013","10",17744.25
"D","09/13/2013","11",18248.59
"D","09/13/2013","12",18497.81
"D","09/13/2013","13",18640.6
"D","09/13/2013","14",18799.08
"D","09/13/2013","15",18699.13
"D","09/13/2013","16",18442.62
"D","09/13/2013","17",18137.49
"D","09/13/2013","18",17652.22
"D","09/13/2013","19",17014.62
"D","09/13/2013","20",16998.48
"D","09/13/2013","21",16435.2
"D","09/13/2013","22",15325.68
"D","09/13/2013","23",14190.11
"D","09/13/2013","24",13091.16
"D","09/14/2013","01",12386.07
"D","09/14/2013","02",12006.93
"D","09/14/2013","03",11606.19
"D","09/14/2013","04",11366.98
"D","09/14/2013","05",11337.11
"D","09/14/2013","06",11588.37
"D","09/14/2013","07",11770.98
"D","09/14/2013","08",12104.82
"D","09/14/2013","09",13023.57
"D","09/14/2013","10",13585.97
"D","09/14/2013","11",14001.27
"D","09/14/2013","12",14138.09
"D","09/14/2013","13",14096.55
"D","09/14/2013","14",13972.05
"D","09/14/2013","15",13838.95
"D","09/14/2013","16",13771.49
"D","09/14/2013","17",13819.64
"D","09/14/2013","18",13973.41
"D","09/14/2013","19",14038.81
"D","09/14/2013","20",14451.2
"D","09/14/2013","21",14189.57
"D","09/14/2013","22",13439.49
"D","09/14/2013","23",12431.33
"D","09/14/2013","24",11352.15
"D","09/15/2013","01",10989.06
"D","09/15/2013","02",10468.19
"D","09/15/2013","03",10370.39
"D","09/15/2013","04",10225.1
"D","09/15/2013","05",10204.04
"D","09/15/2013","06",10625.54
"D","09/15/2013","07",10857.18
"D","09/15/2013","08",10805.89
"D","09/15/2013","09",11745.21
"D","09/15/2013","10",12368.21
"D","09/15/2013","11",12850.12
"D","09/15/2013","12",13118.14
"D","09/15/2013","13",13259.44
"D","09/15/2013","14",13290.9
"D","09/15/2013","15",13321.01
"D","09/15/2013","16",13422.66
"D","09/15/2013","17",13674.13
"D","09/15/2013","18",14054.6
"D","09/15/2013","19",14276.48
"D","09/15/2013","20",14927.74
"D","09/15/2013","21",14554.76
"D","09/15/2013","22",13541.56
"D","09/15/2013","23",12309.74
"D","09/15/2013","24",11125.26
"D","09/16/2013","01",10367.93
"D","09/16/2013","02",10185.57
"D","09/16/2013","03",10004.19
"D","09/16/2013","04",10115.91
"D","09/16/2013","05",10473.59
"D","09/16/2013","06",11162.45
"D","09/16/2013","07",12802.74
"D","09/16/2013","08",14090.62
"D","09/16/2013","09",14717.75
"D","09/16/2013","10",15104.02
