"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20160511_20160525.csv"
"C","Report for: 05/11/2016 - 05/25/2016"
"C","Report generated: 06/30/2019 12:50:33 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/11/2016","01",10486.18
"D","05/11/2016","02",10139.13
"D","05/11/2016","03",10094.64
"D","05/11/2016","04",10110.06
"D","05/11/2016","05",10147.68
"D","05/11/2016","06",10755.32
"D","05/11/2016","07",12044.78
"D","05/11/2016","08",13019.28
"D","05/11/2016","09",13131.36
"D","05/11/2016","10",13148.54
"D","05/11/2016","11",13218.77
"D","05/11/2016","12",13226.48
"D","05/11/2016","13",13197.98
"D","05/11/2016","14",13279.79
"D","05/11/2016","15",13303.46
"D","05/11/2016","16",13378.65
"D","05/11/2016","17",13584.03
"D","05/11/2016","18",13806.48
"D","05/11/2016","19",13882.84
"D","05/11/2016","20",13954.76
"D","05/11/2016","21",14344.6
"D","05/11/2016","22",13581.94
"D","05/11/2016","23",12143.75
"D","05/11/2016","24",10851.69
"D","05/12/2016","01",10005.4
"D","05/12/2016","02",9817.49
"D","05/12/2016","03",9603.85
"D","05/12/2016","04",9551.99
"D","05/12/2016","05",9791.17
"D","05/12/2016","06",10325.85
"D","05/12/2016","07",11823.41
"D","05/12/2016","08",12891.42
"D","05/12/2016","09",13143.76
"D","05/12/2016","10",13248.22
"D","05/12/2016","11",13373.17
"D","05/12/2016","12",13440.4
"D","05/12/2016","13",13458.19
"D","05/12/2016","14",13571.21
"D","05/12/2016","15",13613.33
"D","05/12/2016","16",13708.41
"D","05/12/2016","17",13920.24
"D","05/12/2016","18",14100.37
"D","05/12/2016","19",14071.8
"D","05/12/2016","20",14098.74
"D","05/12/2016","21",14457.56
"D","05/12/2016","22",13714.41
"D","05/12/2016","23",12296.28
"D","05/12/2016","24",10973.75
"D","05/13/2016","01",10302.79
"D","05/13/2016","02",10114.71
"D","05/13/2016","03",10210.54
"D","05/13/2016","04",10137.94
"D","05/13/2016","05",10027.69
"D","05/13/2016","06",10754.8
"D","05/13/2016","07",11756.68
"D","05/13/2016","08",12896.86
"D","05/13/2016","09",13431.44
"D","05/13/2016","10",13752.66
"D","05/13/2016","11",13979.99
"D","05/13/2016","12",14110.12
"D","05/13/2016","13",14193.23
"D","05/13/2016","14",14307.5
"D","05/13/2016","15",14259.37
"D","05/13/2016","16",14231.59
"D","05/13/2016","17",14243.88
"D","05/13/2016","18",14234.74
"D","05/13/2016","19",14107.52
"D","05/13/2016","20",14032.91
"D","05/13/2016","21",14008.84
"D","05/13/2016","22",13322.66
"D","05/13/2016","23",12222.26
"D","05/13/2016","24",11216.19
"D","05/14/2016","01",10677.94
"D","05/14/2016","02",10502.74
"D","05/14/2016","03",10414.05
"D","05/14/2016","04",10275.61
"D","05/14/2016","05",10295.99
"D","05/14/2016","06",10509.14
"D","05/14/2016","07",10759.41
"D","05/14/2016","08",11271.54
"D","05/14/2016","09",11514.26
"D","05/14/2016","10",11899.11
"D","05/14/2016","11",12047.37
"D","05/14/2016","12",12070.94
"D","05/14/2016","13",12004.82
"D","05/14/2016","14",11944.73
"D","05/14/2016","15",11955.82
"D","05/14/2016","16",12104.48
"D","05/14/2016","17",12320.95
"D","05/14/2016","18",12530.79
"D","05/14/2016","19",12593.21
"D","05/14/2016","20",12681.55
"D","05/14/2016","21",13026.69
"D","05/14/2016","22",12528.94
"D","05/14/2016","23",11602.4
"D","05/14/2016","24",10833.18
"D","05/15/2016","01",10079.98
"D","05/15/2016","02",9606.61
"D","05/15/2016","03",9569.08
"D","05/15/2016","04",9574.32
"D","05/15/2016","05",9631.77
"D","05/15/2016","06",9686.7
"D","05/15/2016","07",10013.55
"D","05/15/2016","08",9901.91
"D","05/15/2016","09",10549.7
"D","05/15/2016","10",11108.62
"D","05/15/2016","11",11352.06
"D","05/15/2016","12",11391.3
"D","05/15/2016","13",11446.29
"D","05/15/2016","14",11440.17
"D","05/15/2016","15",11542.81
"D","05/15/2016","16",11721.29
"D","05/15/2016","17",12018.38
"D","05/15/2016","18",12379.15
"D","05/15/2016","19",12599.96
"D","05/15/2016","20",12786.78
"D","05/15/2016","21",13117.91
"D","05/15/2016","22",12465.47
"D","05/15/2016","23",11347.87
"D","05/15/2016","24",10311.87
"D","05/16/2016","01",10084.05
"D","05/16/2016","02",9859.49
"D","05/16/2016","03",9706.57
"D","05/16/2016","04",9741.51
"D","05/16/2016","05",10115.93
"D","05/16/2016","06",11031.1
"D","05/16/2016","07",12149.04
"D","05/16/2016","08",13219.31
"D","05/16/2016","09",13514.45
"D","05/16/2016","10",13661.46
"D","05/16/2016","11",13640.39
"D","05/16/2016","12",13486.61
"D","05/16/2016","13",13296.45
"D","05/16/2016","14",13217.51
"D","05/16/2016","15",13048.2
"D","05/16/2016","16",12975.63
"D","05/16/2016","17",13145.11
"D","05/16/2016","18",13485.45
"D","05/16/2016","19",13729.92
"D","05/16/2016","20",13842.36
"D","05/16/2016","21",14177.68
"D","05/16/2016","22",13487.9
"D","05/16/2016","23",12125.22
"D","05/16/2016","24",10891.92
"D","05/17/2016","01",10474.17
"D","05/17/2016","02",10427.77
"D","05/17/2016","03",10551.87
"D","05/17/2016","04",10532.39
"D","05/17/2016","05",10704.85
"D","05/17/2016","06",11394.64
"D","05/17/2016","07",12314.4
"D","05/17/2016","08",13535.35
"D","05/17/2016","09",13826.14
"D","05/17/2016","10",13831.71
"D","05/17/2016","11",13569.7
