"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20140324_20140407.csv"
"C","Report for: 03/24/2014 - 04/07/2014"
"C","Report generated: 06/30/2019 12:35:00 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/24/2014","01",12881.69
"D","03/24/2014","02",12686.62
"D","03/24/2014","03",12875.37
"D","03/24/2014","04",12772.12
"D","03/24/2014","05",13214.21
"D","03/24/2014","06",14046.14
"D","03/24/2014","07",15990.08
"D","03/24/2014","08",17068.19
"D","03/24/2014","09",17115.95
"D","03/24/2014","10",16959.4
"D","03/24/2014","11",16839.38
"D","03/24/2014","12",16625.41
"D","03/24/2014","13",16328.27
"D","03/24/2014","14",16091.51
"D","03/24/2014","15",15759.59
"D","03/24/2014","16",15566.71
"D","03/24/2014","17",15680.7
"D","03/24/2014","18",16114.47
"D","03/24/2014","19",16631.93
"D","03/24/2014","20",17557.93
"D","03/24/2014","21",17430.2
"D","03/24/2014","22",16442.2
"D","03/24/2014","23",15018.77
"D","03/24/2014","24",13766.17
"D","03/25/2014","01",13660.98
"D","03/25/2014","02",13446.67
"D","03/25/2014","03",13610.75
"D","03/25/2014","04",13827.33
"D","03/25/2014","05",13809.02
"D","03/25/2014","06",14609.03
"D","03/25/2014","07",16174.17
"D","03/25/2014","08",17198.56
"D","03/25/2014","09",17046.17
"D","03/25/2014","10",16791.88
"D","03/25/2014","11",16639.12
"D","03/25/2014","12",16377.73
"D","03/25/2014","13",16043.65
"D","03/25/2014","14",15813.12
"D","03/25/2014","15",15561.28
"D","03/25/2014","16",15435.77
"D","03/25/2014","17",15695.94
"D","03/25/2014","18",16165.43
"D","03/25/2014","19",16622.59
"D","03/25/2014","20",17336.21
"D","03/25/2014","21",17052.31
"D","03/25/2014","22",16016.57
"D","03/25/2014","23",14586.25
"D","03/25/2014","24",13303.92
"D","03/26/2014","01",13105.3
"D","03/26/2014","02",13389.74
"D","03/26/2014","03",13244.84
"D","03/26/2014","04",13246.69
"D","03/26/2014","05",13442.07
"D","03/26/2014","06",14320.47
"D","03/26/2014","07",15432.45
"D","03/26/2014","08",16627.15
"D","03/26/2014","09",17036.91
"D","03/26/2014","10",17253.87
"D","03/26/2014","11",17384.72
"D","03/26/2014","12",17322.37
"D","03/26/2014","13",17115.53
"D","03/26/2014","14",16949.43
"D","03/26/2014","15",16627.96
"D","03/26/2014","16",16452.17
"D","03/26/2014","17",16545.65
"D","03/26/2014","18",16806.88
"D","03/26/2014","19",17103.83
"D","03/26/2014","20",17892.42
"D","03/26/2014","21",17792.9
"D","03/26/2014","22",16867.97
"D","03/26/2014","23",15480.41
"D","03/26/2014","24",14222.4
"D","03/27/2014","01",13833.02
"D","03/27/2014","02",13823.94
"D","03/27/2014","03",13981.6
"D","03/27/2014","04",14009.6
"D","03/27/2014","05",14082.3
"D","03/27/2014","06",14832.67
"D","03/27/2014","07",16255.22
"D","03/27/2014","08",17220.35
"D","03/27/2014","09",17129.15
"D","03/27/2014","10",16861.53
"D","03/27/2014","11",16613.47
"D","03/27/2014","12",16333.6
"D","03/27/2014","13",15943.34
"D","03/27/2014","14",15656.19
"D","03/27/2014","15",15297.91
"D","03/27/2014","16",15085.06
"D","03/27/2014","17",15215.25
"D","03/27/2014","18",15600.01
"D","03/27/2014","19",15981.83
"D","03/27/2014","20",16804.42
"D","03/27/2014","21",16724.08
"D","03/27/2014","22",15801.65
"D","03/27/2014","23",14408.67
"D","03/27/2014","24",13133.6
"D","03/28/2014","01",12742.15
"D","03/28/2014","02",12620.46
"D","03/28/2014","03",12385.27
"D","03/28/2014","04",12810.47
"D","03/28/2014","05",13146.85
"D","03/28/2014","06",13905.06
"D","03/28/2014","07",15021.32
"D","03/28/2014","08",15751.46
"D","03/28/2014","09",15957.3
"D","03/28/2014","10",15967.28
"D","03/28/2014","11",15937.34
"D","03/28/2014","12",15830.4
"D","03/28/2014","13",15530.78
"D","03/28/2014","14",15416.58
