"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20130414_20130428.csv"
"C","Report for: 04/14/2013 - 04/28/2013"
"C","Report generated: 06/30/2019 12:13:37 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/14/2013","01",10846.35
"D","04/14/2013","02",10698.58
"D","04/14/2013","03",10688.51
"D","04/14/2013","04",10626.53
"D","04/14/2013","05",10657.78
"D","04/14/2013","06",10907.51
"D","04/14/2013","07",11090.25
"D","04/14/2013","08",11441.31
"D","04/14/2013","09",11916.34
"D","04/14/2013","10",12591.78
"D","04/14/2013","11",12964.65
"D","04/14/2013","12",13084.45
"D","04/14/2013","13",13026.19
"D","04/14/2013","14",12851.18
"D","04/14/2013","15",12665.84
"D","04/14/2013","16",12608.84
"D","04/14/2013","17",12763.77
"D","04/14/2013","18",13047.52
"D","04/14/2013","19",13227.39
"D","04/14/2013","20",13805.99
"D","04/14/2013","21",14270.08
"D","04/14/2013","22",13487.25
"D","04/14/2013","23",12438.4
"D","04/14/2013","24",11417.52
"D","04/15/2013","01",11171.05
"D","04/15/2013","02",11162.23
"D","04/15/2013","03",11227.78
"D","04/15/2013","04",11289.69
"D","04/15/2013","05",11597.11
"D","04/15/2013","06",11988.42
"D","04/15/2013","07",12811.27
"D","04/15/2013","08",13925.51
"D","04/15/2013","09",14415.11
"D","04/15/2013","10",14609.46
"D","04/15/2013","11",14676.39
"D","04/15/2013","12",14622.4
"D","04/15/2013","13",14385.23
"D","04/15/2013","14",14215.72
"D","04/15/2013","15",13973.63
"D","04/15/2013","16",13711.9
"D","04/15/2013","17",13680.71
"D","04/15/2013","18",13828.54
"D","04/15/2013","19",13965.13
"D","04/15/2013","20",14567.5
"D","04/15/2013","21",14937.32
"D","04/15/2013","22",14056.24
"D","04/15/2013","23",12763.5
"D","04/15/2013","24",11615.57
"D","04/16/2013","01",11259.87
"D","04/16/2013","02",10858.74
"D","04/16/2013","03",10903.47
"D","04/16/2013","04",10875.26
"D","04/16/2013","05",11177.32
"D","04/16/2013","06",11782.02
"D","04/16/2013","07",12743.06
"D","04/16/2013","08",13889.8
"D","04/16/2013","09",14363.8
"D","04/16/2013","10",14488.46
"D","04/16/2013","11",14566.16
"D","04/16/2013","12",14489.29
"D","04/16/2013","13",14372.71
"D","04/16/2013","14",14331.47
"D","04/16/2013","15",14188.88
"D","04/16/2013","16",14112.46
"D","04/16/2013","17",14211.21
"D","04/16/2013","18",14405.33
"D","04/16/2013","19",14505.79
"D","04/16/2013","20",14875.22
"D","04/16/2013","21",15084.8
"D","04/16/2013","23",15079.44
"D","04/16/2013","24",12216.1
"D","04/17/2013","01",10545.22
"D","04/17/2013","02",10497.93
"D","04/17/2013","03",10355.22
"D","04/17/2013","04",10292.08
"D","04/17/2013","05",10528.64
"D","04/17/2013","06",11132.89
"D","04/17/2013","07",12547.6
"D","04/17/2013","08",13426.13
"D","04/17/2013","09",14000.32
"D","04/17/2013","10",14206.77
"D","04/17/2013","11",14359.37
"D","04/17/2013","12",14357.28
"D","04/17/2013","13",14254.13
"D","04/17/2013","14",14236.38
"D","04/17/2013","15",14122.14
"D","04/17/2013","16",13990.02
"D","04/17/2013","17",13987.39
"D","04/17/2013","18",14017.62
"D","04/17/2013","19",14000.91
"D","04/17/2013","20",14334.97
"D","04/17/2013","21",14768.51
"D","04/17/2013","22",13906.18
"D","04/17/2013","23",12548.42
"D","04/17/2013","24",11288.51
"D","04/18/2013","01",10466.25
"D","04/18/2013","02",10414.25
"D","04/18/2013","03",10271.63
"D","04/18/2013","04",10517.28
"D","04/18/2013","05",10715.55
"D","04/18/2013","06",11225.3
"D","04/18/2013","07",12314.15
"D","04/18/2013","08",13524.48
"D","04/18/2013","09",14065.26
"D","04/18/2013","10",14300.82
"D","04/18/2013","11",14444.71
"D","04/18/2013","12",14484.76
"D","04/18/2013","13",14373.45
"D","04/18/2013","14",14393.04
"D","04/18/2013","15",14264.83
"D","04/18/2013","16",14103.43
"D","04/18/2013","17",14091.86
"D","04/18/2013","18",14222.51
"D","04/18/2013","19",14414.11
"D","04/18/2013","20",14809.7
"D","04/18/2013","21",14906.2
"D","04/18/2013","22",13987.41
"D","04/18/2013","23",12652.0
"D","04/18/2013","24",11419.02
"D","04/19/2013","01",11163.55
"D","04/19/2013","02",11132.8
"D","04/19/2013","03",11062.16
"D","04/19/2013","04",11070.44
"D","04/19/2013","05",11288.29
"D","04/19/2013","06",11590.54
"D","04/19/2013","07",12380.25
"D","04/19/2013","08",13384.63
"D","04/19/2013","09",14015.36
"D","04/19/2013","10",14412.38
"D","04/19/2013","11",14600.74
"D","04/19/2013","12",14799.8
"D","04/19/2013","13",14737.14
"D","04/19/2013","14",14686.83
"D","04/19/2013","15",14531.65
"D","04/19/2013","16",14339.72
"D","04/19/2013","17",14266.27
"D","04/19/2013","18",14255.66
"D","04/19/2013","19",14172.67
"D","04/19/2013","20",14331.06
"D","04/19/2013","21",14314.36
"D","04/19/2013","22",13589.82
"D","04/19/2013","23",12546.49
"D","04/19/2013","24",11389.69
"D","04/20/2013","01",10532.0
"D","04/20/2013","02",10228.12
"D","04/20/2013","03",9904.18
"D","04/20/2013","04",9719.52
"D","04/20/2013","05",9943.8
"D","04/20/2013","06",9999.41
"D","04/20/2013","07",10268.44
"D","04/20/2013","08",11151.84
"D","04/20/2013","09",12189.75
"D","04/20/2013","10",12923.28
"D","04/20/2013","11",13249.54
"D","04/20/2013","12",13271.02
"D","04/20/2013","13",13054.69
"D","04/20/2013","14",12760.45
"D","04/20/2013","15",12528.23
"D","04/20/2013","16",12339.82
"D","04/20/2013","17",12384.68
"D","04/20/2013","18",12553.72
"D","04/20/2013","19",12669.0
"D","04/20/2013","20",12997.91
"D","04/20/2013","21",13514.88
"D","04/20/2013","22",12986.84
"D","04/20/2013","23",12119.31
"D","04/20/2013","24",11174.24
"D","04/21/2013","01",10405.12
"D","04/21/2013","02",10455.95
"D","04/21/2013","03",10269.36
"D","04/21/2013","04",10207.99
"D","04/21/2013","05",10293.6
"D","04/21/2013","06",10441.46
"D","04/21/2013","07",10375.4
"D","04/21/2013","08",11046.66
"D","04/21/2013","09",11870.4
"D","04/21/2013","10",12479.86
"D","04/21/2013","11",12719.78
"D","04/21/2013","12",12755.82
"D","04/21/2013","13",12668.56
"D","04/21/2013","14",12449.92
"D","04/21/2013","15",12219.62
"D","04/21/2013","16",12130.85
"D","04/21/2013","17",12324.28
"D","04/21/2013","18",12717.93
"D","04/21/2013","19",13042.4
"D","04/21/2013","20",13617.2
"D","04/21/2013","21",14248.48
"D","04/21/2013","22",13474.24
"D","04/21/2013","23",12287.96
"D","04/21/2013","24",11169.39
"D","04/22/2013","01",10674.12
"D","04/22/2013","02",10589.42
"D","04/22/2013","03",10604.04
"D","04/22/2013","04",10774.27
"D","04/22/2013","05",10999.57
"D","04/22/2013","06",11780.54
"D","04/22/2013","07",13203.29
"D","04/22/2013","08",14341.01
"D","04/22/2013","09",14535.6
"D","04/22/2013","10",14562.22
"D","04/22/2013","11",14602.86
"D","04/22/2013","12",14541.28
"D","04/22/2013","13",14377.69
"D","04/22/2013","14",14300.82
"D","04/22/2013","15",14087.73
"D","04/22/2013","16",13927.05
"D","04/22/2013","17",13986.37
"D","04/22/2013","18",14214.48
"D","04/22/2013","19",14404.92
"D","04/22/2013","20",14849.68
"D","04/22/2013","21",15358.55
"D","04/22/2013","22",14408.19
"D","04/22/2013","23",13015.78
"D","04/22/2013","24",11722.25
"D","04/23/2013","01",11112.59
"D","04/23/2013","02",10700.36
"D","04/23/2013","03",10651.88
"D","04/23/2013","04",10739.74
"D","04/23/2013","05",11074.34
"D","04/23/2013","06",11907.38
"D","04/23/2013","07",13342.11
"D","04/23/2013","08",14706.22
"D","04/23/2013","09",15154.11
"D","04/23/2013","10",15369.56
