"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20160426_20160510.csv"
"C","Report for: 04/26/2016 - 05/10/2016"
"C","Report generated: 06/30/2019 12:50:18 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/26/2016","01",10679.12
"D","04/26/2016","02",10687.24
"D","04/26/2016","03",10675.35
"D","04/26/2016","04",10655.39
"D","04/26/2016","05",10691.94
"D","04/26/2016","06",11273.5
"D","04/26/2016","07",12235.7
"D","04/26/2016","08",13494.62
"D","04/26/2016","09",14012.7
"D","04/26/2016","10",14322.4
"D","04/26/2016","11",14606.01
"D","04/26/2016","12",14763.05
"D","04/26/2016","13",14747.18
"D","04/26/2016","14",14689.55
"D","04/26/2016","15",14479.48
"D","04/26/2016","16",14383.92
"D","04/26/2016","17",14505.51
"D","04/26/2016","18",14815.46
"D","04/26/2016","19",14930.3
"D","04/26/2016","20",15029.64
"D","04/26/2016","21",14968.89
"D","04/26/2016","22",14018.88
"D","04/26/2016","23",12660.89
"D","04/26/2016","24",11877.47
"D","04/27/2016","01",11726.31
"D","04/27/2016","02",11395.21
"D","04/27/2016","03",11378.15
"D","04/27/2016","04",11462.96
"D","04/27/2016","05",11779.65
"D","04/27/2016","06",12200.65
"D","04/27/2016","07",12977.26
"D","04/27/2016","08",13805.32
"D","04/27/2016","09",13610.66
"D","04/27/2016","10",13309.54
"D","04/27/2016","11",13142.56
"D","04/27/2016","12",13022.68
"D","04/27/2016","13",12825.12
"D","04/27/2016","14",12759.96
"D","04/27/2016","15",12655.26
"D","04/27/2016","16",12595.04
"D","04/27/2016","17",12775.42
"D","04/27/2016","18",13138.4
"D","04/27/2016","19",13394.04
"D","04/27/2016","20",13728.96
"D","04/27/2016","21",14217.06
"D","04/27/2016","22",13420.58
"D","04/27/2016","23",12100.34
"D","04/27/2016","24",11362.61
"D","04/28/2016","01",11207.29
"D","04/28/2016","02",10872.04
"D","04/28/2016","03",10700.9
"D","04/28/2016","04",10720.08
"D","04/28/2016","05",11178.69
"D","04/28/2016","06",11801.13
"D","04/28/2016","07",12604.88
"D","04/28/2016","08",13462.89
"D","04/28/2016","09",13360.22
"D","04/28/2016","10",13160.7
"D","04/28/2016","11",13055.86
"D","04/28/2016","12",12934.22
"D","04/28/2016","13",12769.97
"D","04/28/2016","14",12810.34
"D","04/28/2016","15",12830.55
"D","04/28/2016","16",12879.96
"D","04/28/2016","17",13085.73
"D","04/28/2016","18",13382.23
"D","04/28/2016","19",13626.42
"D","04/28/2016","20",14013.77
"D","04/28/2016","21",14288.2
"D","04/28/2016","22",13457.59
"D","04/28/2016","23",12176.1
"D","04/28/2016","24",11370.63
"D","04/29/2016","01",10890.52
"D","04/29/2016","02",10626.63
"D","04/29/2016","03",10668.16
"D","04/29/2016","04",10688.11
"D","04/29/2016","05",10792.01
"D","04/29/2016","06",11014.65
"D","04/29/2016","07",12337.94
"D","04/29/2016","08",13350.85
"D","04/29/2016","09",13424.44
"D","04/29/2016","10",13294.37
"D","04/29/2016","11",13183.97
"D","04/29/2016","12",13013.98
"D","04/29/2016","13",12802.6
"D","04/29/2016","14",12697.15
"D","04/29/2016","15",12506.17
"D","04/29/2016","16",12433.24
"D","04/29/2016","17",12635.84
"D","04/29/2016","18",12877.83
"D","04/29/2016","19",13013.34
"D","04/29/2016","20",13311.24
"D","04/29/2016","21",13644.44
"D","04/29/2016","22",13026.29
"D","04/29/2016","23",12013.49
"D","04/29/2016","24",10957.15
"D","04/30/2016","01",10549.54
"D","04/30/2016","02",10359.09
"D","04/30/2016","03",10295.1
"D","04/30/2016","04",10229.96
"D","04/30/2016","05",10339.28
"D","04/30/2016","06",10671.04
"D","04/30/2016","07",10779.84
